customer_id,plan,industry,region,acquisition_channel,signup_date,churn_date,status,tenure_days,cohort,mrr_bwp,logins_per_week,features_adopted,sessions_per_month,onboarding_complete,support_tickets,nps_score,failed_payments,has_upgraded,has_downgraded,churn_probability,risk_level
TP-01033,Professional,Healthcare,Palapye,Partnership,2022-02-27,,Active,1128,2022,798,3.98,6,15.5,1,4,0.0,0,0,0,0.1873,Low
TP-01034,Free,Agriculture,Francistown,Social Media,2022-02-15,2022-03-17,Churned,30,2022,0,1.14,1,7.4,1,0,,0,0,0,0.9094,Critical
TP-01035,Free,Agriculture,Gaborone,Partnership,2022-11-23,2022-12-23,Churned,30,2022,0,0.65,1,2.2,0,0,31.0,0,0,0,0.95,Critical
TP-01036,Enterprise,Logistics,Gaborone,Partnership,2020-07-25,,Active,1710,2020,2299,0.85,9,4.2,0,4,60.0,0,0,0,0.3492,Medium
TP-01037,Free,Construction,Francistown,Social Media,2021-02-16,2021-03-18,Churned,30,2021,0,0.45,2,2.6,0,0,,0,0,0,0.95,Critical
TP-01038,Starter,Logistics,Serowe,Partnership,2022-12-30,2023-02-01,Churned,33,2022,245,3.95,3,23.4,0,1,87.0,0,1,0,0.4055,Medium
TP-01039,Starter,Healthcare,Francistown,Event,2022-04-10,2022-05-10,Churned,30,2022,245,0.0,3,0.0,0,1,27.0,0,0,0,0.6472,High
TP-01040,Starter,Logistics,Gaborone,Event,2024-01-02,2024-02-01,Churned,30,2024,245,3.36,5,11.5,0,1,39.0,0,1,0,0.1991,Low
TP-01041,Starter,Construction,Gaborone,Organic Search,2021-04-10,2021-05-10,Churned,30,2021,245,2.21,2,7.0,0,0,18.0,0,1,0,0.4554,High
TP-01042,Free,Professional Services,Gaborone,Direct Sales,2021-06-12,2021-07-12,Churned,30,2021,0,1.02,0,4.5,0,0,,0,0,0,0.95,Critical
TP-01043,Starter,NGO,Gaborone,Referral,2023-12-25,2024-06-26,Churned,184,2023,245,2.62,4,6.8,1,1,43.0,1,0,0,0.4381,Medium
TP-01044,Starter,Healthcare,Maun,Partnership,2023-03-07,,Active,755,2023,245,5.52,2,26.5,1,2,37.0,0,0,0,0.3755,Medium
TP-01045,Professional,Hospitality,Gaborone,Direct Sales,2021-02-02,,Active,1518,2021,798,2.8,5,13.3,1,5,59.0,0,1,0,0.0282,Low
TP-01046,Free,Education,Lobatse,Direct Sales,2024-06-20,2024-07-20,Churned,30,2024,0,0.0,1,0.0,0,0,27.0,0,0,0,0.95,Critical
TP-01047,Professional,Construction,Gaborone,Event,2023-05-12,,Active,689,2023,798,5.76,7,35.9,1,1,41.0,1,0,0,0.0319,Low
TP-01048,Starter,Hospitality,Gaborone,Event,2022-02-11,,Active,1144,2022,245,2.67,3,12.2,0,1,39.0,0,0,0,0.5311,High
TP-01049,Starter,Hospitality,Francistown,Partnership,2024-10-06,,Active,176,2024,245,2.07,4,8.7,0,0,-3.0,0,0,0,0.5337,High
TP-01050,Free,Retail,Palapye,Referral,2021-09-18,2021-10-18,Churned,30,2021,0,1.65,0,5.4,1,0,37.0,0,0,0,0.9042,Critical
TP-01051,Professional,Construction,Gaborone,Referral,2024-07-01,2025-03-30,Churned,272,2024,798,4.82,6,12.9,0,3,,2,0,0,0.2206,Low
TP-01052,Professional,Professional Services,Gaborone,Social Media,2023-10-26,2024-09-24,Churned,334,2023,798,0.5,3,2.0,1,1,8.0,0,1,0,0.3217,Medium
TP-01053,Starter,Hospitality,Lobatse,Partnership,2023-07-15,,Active,625,2023,245,4.41,5,28.4,1,1,35.0,0,0,0,0.1172,Low
TP-01054,Professional,Construction,Gaborone,Organic Search,2023-12-11,2024-03-28,Churned,108,2023,798,4.36,7,20.2,0,4,62.0,1,1,0,0.1727,Low
TP-01055,Free,Agriculture,Francistown,Organic Search,2022-04-29,2022-06-08,Churned,40,2022,0,1.71,1,2.9,1,1,,0,0,0,0.9007,Critical
TP-01056,Starter,Logistics,Francistown,Social Media,2023-11-19,2024-08-01,Churned,256,2023,245,0.43,4,2.2,0,0,,1,0,0,0.7435,Critical
TP-01057,Professional,NGO,Gaborone,Partnership,2022-02-01,,Active,1154,2022,798,9.78,4,17.0,1,2,28.0,0,1,0,0.02,Low
TP-01058,Free,Healthcare,Gaborone,Social Media,2020-10-18,2020-12-22,Churned,65,2020,0,0.25,2,0.9,0,0,13.0,0,0,0,0.95,Critical
TP-01059,Free,Finance,Lobatse,Partnership,2022-03-02,2022-04-03,Churned,32,2022,0,1.08,2,1.5,0,1,-41.0,0,0,0,0.95,Critical
TP-01060,Free,Retail,Gaborone,Direct Sales,2021-11-17,2021-12-20,Churned,33,2021,0,2.49,2,10.7,1,2,,0,0,1,0.929,Critical
TP-01061,Professional,Education,Palapye,Event,2020-10-06,,Active,1637,2020,798,4.48,6,4.8,1,4,-17.0,0,0,0,0.1814,Low
TP-01062,Free,Professional Services,Lobatse,Partnership,2024-07-24,2024-12-06,Churned,135,2024,0,0.0,2,0.0,0,1,11.0,0,0,0,0.95,Critical
TP-01063,Free,Retail,Gaborone,Direct Sales,2023-04-06,2023-07-04,Churned,89,2023,0,0.96,3,4.1,1,0,-20.0,0,0,0,0.8961,Critical
TP-01064,Enterprise,Retail,Serowe,Referral,2023-05-31,2025-02-01,Churned,612,2023,2299,7.63,9,19.8,1,2,14.0,0,0,0,0.02,Low
TP-01065,Starter,Agriculture,Serowe,Event,2021-02-12,2021-04-24,Churned,71,2021,245,1.75,5,5.2,1,2,4.0,0,1,0,0.4309,Medium
TP-01066,Free,Agriculture,Palapye,Referral,2021-09-19,2021-10-19,Churned,30,2021,0,0.31,1,1.3,1,1,8.0,0,0,0,0.8615,Critical
TP-01067,Professional,Finance,Francistown,Organic Search,2024-06-14,,Active,290,2024,798,2.15,3,13.1,1,2,-11.0,0,1,0,0.1898,Low
TP-01068,Starter,Construction,Lobatse,Referral,2023-10-25,,Active,523,2023,245,0.58,5,2.4,1,2,,0,0,1,0.6023,High
TP-01069,Free,Education,Palapye,Referral,2022-11-26,2022-12-26,Churned,30,2022,0,1.39,1,4.2,0,1,,0,0,0,0.95,Critical
TP-01070,Free,Finance,Francistown,Organic Search,2022-05-11,2022-06-19,Churned,39,2022,0,0.89,2,2.3,0,0,,0,0,0,0.95,Critical
TP-01071,Free,Hospitality,Serowe,Partnership,2021-09-16,2021-11-03,Churned,48,2021,0,0.71,1,2.4,0,0,,0,0,0,0.95,Critical
TP-01072,Free,Logistics,Francistown,Direct Sales,2021-01-20,2021-02-19,Churned,30,2021,0,0.72,3,3.6,1,1,,0,0,0,0.7104,Critical
TP-01073,Free,Professional Services,Gaborone,Partnership,2022-07-27,2022-08-26,Churned,30,2022,0,2.29,2,8.1,0,0,,0,0,0,0.8761,Critical
TP-01074,Starter,Retail,Maun,Organic Search,2023-06-15,2023-07-26,Churned,41,2023,245,4.23,5,18.4,0,1,,1,0,0,0.3375,Medium
TP-01075,Professional,Healthcare,Serowe,Partnership,2021-08-18,,Active,1321,2021,798,3.01,8,21.7,0,3,44.0,0,0,0,0.1613,Low
TP-01076,Professional,Retail,Serowe,Partnership,2022-08-04,,Active,970,2022,798,6.28,5,20.7,0,1,,0,1,0,0.02,Low
TP-01077,Starter,Agriculture,Francistown,Partnership,2024-09-22,2024-10-22,Churned,30,2024,245,5.13,4,16.4,0,0,-26.0,1,0,0,0.5689,High
TP-01078,Professional,Healthcare,Gaborone,Referral,2024-09-27,,Active,185,2024,798,2.91,6,9.0,1,2,38.0,0,0,0,0.0903,Low
TP-01079,Free,Healthcare,Serowe,Partnership,2020-06-26,2020-07-26,Churned,30,2020,0,0.59,0,2.9,1,0,,0,0,0,0.9277,Critical
TP-01080,Starter,Logistics,Gaborone,Social Media,2023-02-09,2023-11-10,Churned,274,2023,245,1.72,2,7.3,0,0,,1,0,0,0.95,Critical
TP-01081,Professional,Finance,Gaborone,Organic Search,2022-11-20,,Active,862,2022,798,1.85,6,6.6,1,1,,0,1,0,0.1942,Low
TP-01082,Free,NGO,Maun,Referral,2021-01-21,2021-06-02,Churned,132,2021,0,0.77,1,3.7,0,0,-23.0,0,0,0,0.95,Critical
TP-01083,Free,Finance,Maun,Organic Search,2024-06-03,2024-07-21,Churned,48,2024,0,2.28,1,6.7,0,1,,0,0,1,0.95,Critical
TP-01084,Free,Construction,Gaborone,Organic Search,2023-04-05,2023-05-24,Churned,49,2023,0,0.91,1,7.4,0,0,7.0,0,0,0,0.95,Critical
TP-01085,Free,Agriculture,Gaborone,Direct Sales,2022-01-01,2022-02-01,Churned,31,2022,0,1.68,2,5.4,1,0,-7.0,0,0,0,0.95,Critical
TP-01086,Starter,Healthcare,Francistown,Referral,2022-06-25,,Active,1010,2022,245,2.39,3,6.4,1,1,,0,0,1,0.5653,High
TP-01087,Professional,Finance,Maun,Event,2023-04-07,,Active,724,2023,798,3.98,7,15.6,0,2,,0,0,0,0.1617,Low
TP-01088,Free,Professional Services,Lobatse,Referral,2023-08-02,2023-09-09,Churned,38,2023,0,1.02,2,6.9,0,0,,0,0,0,0.95,Critical
TP-01089,Professional,Finance,Serowe,Partnership,2023-01-24,,Active,797,2023,798,3.35,5,19.5,1,2,4.0,0,1,0,0.02,Low
TP-01090,Free,Education,Gaborone,Social Media,2024-08-11,,Active,232,2024,0,3.32,1,17.7,0,0,,0,0,0,0.8993,Critical
TP-01091,Starter,Professional Services,Gaborone,Partnership,2020-11-04,,Active,1608,2020,245,2.83,5,12.6,0,1,,0,0,0,0.3147,Medium
TP-01092,Free,Finance,Gaborone,Direct Sales,2024-03-12,2024-04-11,Churned,30,2024,0,0.88,2,4.1,0,0,21.0,0,0,0,0.95,Critical
TP-01093,Free,Professional Services,Gaborone,Partnership,2021-03-31,2021-04-30,Churned,30,2021,0,0.82,2,3.3,0,0,,0,0,0,0.95,Critical
TP-01094,Free,Healthcare,Serowe,Event,2023-01-19,2023-04-17,Churned,88,2023,0,3.75,2,12.2,0,0,51.0,0,0,1,0.95,Critical
TP-01095,Starter,Professional Services,Gaborone,Partnership,2022-08-04,,Active,970,2022,245,2.84,2,19.5,0,2,21.0,0,0,0,0.6252,High
TP-01096,Professional,NGO,Francistown,Organic Search,2024-06-19,,Active,285,2024,798,3.29,6,7.3,1,1,,0,0,0,0.0804,Low
TP-01097,Starter,Logistics,Maun,Direct Sales,2022-01-14,,Active,1172,2022,245,3.68,4,21.1,0,1,,0,0,0,0.4173,Medium
TP-01098,Free,Retail,Francistown,Social Media,2024-03-12,2024-04-11,Churned,30,2024,0,2.69,1,11.5,0,0,37.0,0,0,0,0.8105,Critical
TP-01099,Starter,Professional Services,Gaborone,Direct Sales,2022-04-30,2023-09-27,Churned,515,2022,245,0.13,3,0.7,1,4,61.0,0,0,0,0.6695,Critical
TP-01100,Professional,Hospitality,Gaborone,Event,2024-07-07,,Active,267,2024,798,7.1,7,38.3,1,2,94.0,1,0,0,0.0557,Low
TP-01101,Free,Healthcare,Gaborone,Social Media,2021-12-13,2022-01-12,Churned,30,2021,0,0.0,2,0.0,0,0,46.0,0,0,0,0.95,Critical
TP-01102,Free,Construction,Maun,Referral,2020-12-14,2021-01-13,Churned,30,2020,0,1.88,3,12.7,1,0,,0,0,0,0.7684,Critical
TP-01103,Professional,Finance,Francistown,Referral,2020-06-14,,Active,1751,2020,798,4.4,6,14.9,1,3,,1,0,0,0.0507,Low
TP-01104,Starter,Hospitality,Serowe,Social Media,2021-01-11,2021-04-24,Churned,103,2021,245,2.04,2,2.9,0,3,,3,1,0,0.7453,Critical
TP-01105,Free,Hospitality,Lobatse,Event,2024-03-01,2024-03-31,Churned,30,2024,0,2.36,1,10.2,1,0,15.0,0,0,1,0.9173,Critical
TP-01106,Starter,Healthcare,Francistown,Event,2023-04-17,2023-06-27,Churned,71,2023,245,4.25,3,25.0,0,0,36.0,0,0,0,0.2679,Medium
TP-01107,Free,Finance,Gaborone,Partnership,2024-02-14,2024-03-15,Churned,30,2024,0,1.44,1,8.3,0,1,,0,0,0,0.95,Critical
TP-01108,Professional,Construction,Maun,Social Media,2023-01-19,,Active,802,2023,798,7.61,6,22.0,1,1,,0,0,0,0.02,Low
TP-01109,Free,Professional Services,Lobatse,Event,2024-08-13,2024-10-15,Churned,63,2024,0,0.0,2,0.0,1,0,51.0,0,0,0,0.8818,Critical
TP-01110,Starter,NGO,Gaborone,Partnership,2021-09-24,,Active,1284,2021,245,4.74,5,18.5,0,1,28.0,2,0,0,0.2895,Medium
TP-01111,Free,Healthcare,Maun,Direct Sales,2024-11-18,,Active,133,2024,0,0.46,1,1.8,0,0,,0,0,0,0.95,Critical
TP-01112,Professional,Healthcare,Gaborone,Direct Sales,2022-03-29,,Active,1098,2022,798,0.71,4,3.1,1,1,82.0,0,1,0,0.327,Medium
TP-01113,Starter,Education,Maun,Event,2021-02-18,2021-03-30,Churned,40,2021,245,3.1,1,18.9,0,0,26.0,0,0,0,0.6051,High
TP-01114,Starter,Agriculture,Gaborone,Social Media,2021-11-18,2022-06-07,Churned,201,2021,245,6.88,2,27.3,0,0,22.0,0,0,0,0.4954,High
TP-01115,Free,Logistics,Maun,Social Media,2023-12-26,2024-01-25,Churned,30,2023,0,1.25,2,4.8,0,0,16.0,0,0,0,0.95,Critical
TP-01116,Starter,NGO,Francistown,Referral,2023-10-22,,Active,526,2023,245,4.43,0,21.4,0,1,,1,1,0,0.4894,High
TP-01117,Free,Education,Serowe,Partnership,2020-10-08,2020-12-04,Churned,57,2020,0,2.98,1,17.5,0,0,7.0,0,0,0,0.8574,Critical
TP-01118,Professional,Construction,Gaborone,Referral,2022-07-06,,Active,999,2022,798,2.99,6,10.9,1,2,16.0,0,0,0,0.1222,Low
TP-01119,Free,Retail,Serowe,Partnership,2020-12-27,2021-01-26,Churned,30,2020,0,3.01,0,13.0,0,1,,0,0,1,0.95,Critical
TP-01120,Starter,Retail,Gaborone,Organic Search,2024-12-22,2025-01-21,Churned,30,2024,245,3.74,4,6.1,0,2,,0,1,0,0.3887,Medium
TP-01121,Free,Professional Services,Francistown,Event,2024-09-09,2024-10-10,Churned,31,2024,0,0.77,3,0.0,0,0,27.0,0,0,0,0.7934,Critical
TP-01122,Starter,Agriculture,Gaborone,Partnership,2022-03-02,2022-08-02,Churned,153,2022,245,3.26,3,16.9,0,1,-38.0,1,0,0,0.6768,Critical
TP-01123,Free,NGO,Francistown,Social Media,2022-10-28,2022-11-27,Churned,30,2022,0,0.68,1,0.8,1,1,,0,0,0,0.8432,Critical
TP-01124,Free,Retail,Lobatse,Event,2022-08-16,2022-09-27,Churned,42,2022,0,0.96,2,4.1,0,0,,0,0,0,0.95,Critical
TP-01125,Starter,Retail,Gaborone,Referral,2022-12-03,2023-10-29,Churned,330,2022,245,1.69,3,12.1,1,2,,0,0,0,0.6,High
TP-01126,Free,Logistics,Francistown,Organic Search,2021-03-17,,Active,1475,2021,0,1.26,3,1.8,0,1,,0,0,0,0.7784,Critical
TP-01127,Professional,Retail,Serowe,Social Media,2022-09-22,,Active,921,2022,798,3.24,6,10.2,1,3,26.0,0,1,0,0.02,Low
TP-01128,Free,Construction,Serowe,Direct Sales,2023-06-23,2024-01-01,Churned,192,2023,0,0.0,3,0.0,0,0,,0,0,0,0.9265,Critical
TP-01129,Starter,Finance,Palapye,Event,2020-11-14,2021-04-11,Churned,148,2020,245,0.0,3,0.0,0,2,25.0,0,1,0,0.6083,High
TP-01130,Free,Professional Services,Gaborone,Direct Sales,2023-03-12,2023-05-18,Churned,67,2023,0,1.99,2,13.6,1,0,,0,0,0,0.9341,Critical
TP-01131,Starter,Agriculture,Gaborone,Organic Search,2022-11-09,,Active,873,2022,245,5.77,4,23.0,0,1,,0,0,0,0.2931,Medium
TP-01132,Free,Healthcare,Francistown,Referral,2024-12-01,2024-12-31,Churned,30,2024,0,0.0,2,0.0,0,1,,0,0,0,0.95,Critical
TP-01133,Starter,Education,Palapye,Event,2021-03-05,,Active,1487,2021,245,0.36,1,2.7,1,1,,0,0,0,0.7294,Critical
TP-01134,Free,Construction,Gaborone,Organic Search,2023-06-07,2023-09-22,Churned,107,2023,0,3.87,2,16.4,0,1,-7.0,0,0,0,0.95,Critical
TP-01135,Free,Finance,Palapye,Social Media,2023-12-10,,Active,477,2023,0,3.43,3,18.1,1,0,11.0,0,0,0,0.6358,High
TP-01136,Free,Agriculture,Lobatse,Partnership,2023-06-14,2023-07-14,Churned,30,2023,0,1.73,1,4.9,0,0,13.0,0,0,0,0.95,Critical
TP-01137,Free,Hospitality,Gaborone,Organic Search,2021-02-15,2021-03-17,Churned,30,2021,0,0.98,2,3.3,0,0,,0,0,0,0.95,Critical
TP-01138,Free,NGO,Maun,Direct Sales,2021-08-03,2021-09-30,Churned,58,2021,0,0.0,0,0.0,1,1,,0,0,0,0.95,Critical
TP-01139,Professional,Hospitality,Gaborone,Direct Sales,2020-06-01,,Active,1764,2020,798,3.17,6,15.6,1,0,,0,1,0,0.02,Low
TP-01140,Free,Finance,Serowe,Referral,2023-07-23,2023-09-02,Churned,41,2023,0,1.5,2,7.9,0,0,,0,0,0,0.95,Critical
TP-01141,Professional,Education,Francistown,Partnership,2021-08-13,,Active,1326,2021,798,4.68,6,19.8,0,0,,0,0,0,0.0316,Low
TP-01142,Starter,Healthcare,Maun,Partnership,2022-11-09,,Active,873,2022,245,4.33,4,24.0,0,1,32.0,0,0,0,0.2557,Medium
TP-01143,Free,Agriculture,Gaborone,Partnership,2021-06-27,2021-07-27,Churned,30,2021,0,2.45,2,11.2,0,0,-2.0,0,0,0,0.95,Critical
TP-01144,Free,Healthcare,Gaborone,Social Media,2021-11-02,2021-12-02,Churned,30,2021,0,2.49,1,16.0,0,0,0.0,0,0,0,0.8529,Critical
TP-01145,Starter,Agriculture,Gaborone,Event,2024-05-13,,Active,322,2024,245,2.68,4,8.4,1,0,,0,0,0,0.4398,Medium
TP-01146,Starter,Logistics,Gaborone,Event,2024-01-18,,Active,438,2024,245,4.85,5,20.6,0,1,,1,1,1,0.3106,Medium
TP-01147,Free,Hospitality,Palapye,Referral,2020-11-17,2020-12-17,Churned,30,2020,0,2.44,2,0.0,0,0,,0,0,1,0.95,Critical
TP-01148,Starter,Construction,Maun,Event,2020-07-05,2020-12-28,Churned,176,2020,245,1.84,3,6.7,1,0,,0,0,0,0.5491,High
TP-01149,Enterprise,Education,Francistown,Event,2022-09-04,,Active,939,2022,2299,3.91,7,19.7,1,2,,0,1,0,0.02,Low
TP-01150,Free,Hospitality,Gaborone,Social Media,2023-10-30,2023-11-29,Churned,30,2023,0,0.68,3,3.4,1,0,-8.0,0,0,0,0.9434,Critical
TP-01151,Professional,Retail,Gaborone,Partnership,2022-05-20,2022-06-19,Churned,30,2022,798,2.75,4,7.2,1,3,6.0,0,0,0,0.2991,Medium
TP-01152,Professional,Hospitality,Maun,Referral,2022-03-13,,Active,1114,2022,798,2.74,5,8.6,1,2,,1,0,0,0.2675,Medium
TP-01153,Free,Education,Francistown,Event,2021-10-19,2021-11-23,Churned,35,2021,0,2.81,2,6.3,0,0,,0,0,0,0.8938,Critical
TP-01154,Free,Agriculture,Maun,Referral,2021-12-24,2022-03-18,Churned,84,2021,0,0.83,3,5.3,1,3,17.0,0,0,0,0.7301,Critical
TP-01155,Professional,Hospitality,Lobatse,Social Media,2024-04-29,,Active,336,2024,798,1.37,8,6.0,1,1,19.0,0,0,0,0.2349,Low
TP-01156,Professional,Hospitality,Gaborone,Partnership,2022-07-30,,Active,975,2022,798,5.43,4,12.9,1,3,,1,0,0,0.242,Low
TP-01157,Starter,Healthcare,Gaborone,Event,2023-03-29,,Active,733,2023,245,4.77,4,22.7,0,1,,0,1,0,0.2369,Low
TP-01158,Enterprise,Finance,Maun,Referral,2023-01-30,,Active,791,2023,2299,5.74,7,15.1,1,6,,0,0,0,0.02,Low
TP-01159,Starter,Retail,Gaborone,Organic Search,2023-12-12,2024-07-31,Churned,232,2023,245,5.77,2,35.3,1,1,,3,1,0,0.3552,Medium
TP-01160,Free,Hospitality,Francistown,Referral,2024-08-19,2024-09-18,Churned,30,2024,0,1.57,1,4.9,1,1,,0,0,0,0.95,Critical
TP-01161,Starter,Agriculture,Francistown,Referral,2021-10-31,2021-11-30,Churned,30,2021,245,3.6,3,16.6,0,2,,0,0,0,0.5691,High
TP-01162,Enterprise,Finance,Gaborone,Direct Sales,2024-10-03,,Active,179,2024,2299,5.79,8,9.0,1,5,,0,0,0,0.02,Low
TP-01163,Free,Healthcare,Palapye,Event,2023-05-10,,Active,691,2023,0,2.38,1,13.7,1,0,,0,0,0,0.7747,Critical
TP-01164,Enterprise,Healthcare,Serowe,Referral,2024-11-28,,Active,123,2024,2299,5.73,6,34.8,1,5,74.0,0,0,0,0.02,Low
TP-01165,Free,Hospitality,Gaborone,Organic Search,2021-06-14,2021-07-20,Churned,36,2021,0,0.31,1,0.0,1,0,-10.0,0,0,1,0.95,Critical
TP-01166,Free,Logistics,Gaborone,Organic Search,2023-01-21,2023-02-20,Churned,30,2023,0,2.64,1,9.3,0,0,23.0,0,0,0,0.9107,Critical
TP-01167,Free,Logistics,Maun,Organic Search,2022-08-03,2022-09-02,Churned,30,2022,0,0.0,0,0.0,1,1,,0,0,0,0.9424,Critical
TP-01168,Professional,Agriculture,Francistown,Partnership,2020-10-25,2022-08-11,Churned,655,2020,798,3.11,5,6.3,1,4,,0,0,0,0.0954,Low
TP-01169,Professional,Hospitality,Serowe,Social Media,2022-06-12,,Active,1023,2022,798,5.64,4,32.2,1,4,,0,0,0,0.1509,Low
TP-01170,Free,Construction,Gaborone,Social Media,2022-11-09,2022-12-09,Churned,30,2022,0,0.17,1,1.0,1,0,-5.0,0,0,0,0.9413,Critical
TP-01171,Free,Logistics,Gaborone,Direct Sales,2021-06-03,2021-07-03,Churned,30,2021,0,0.41,2,1.6,1,0,,0,0,0,0.9138,Critical
TP-01172,Free,Agriculture,Serowe,Organic Search,2021-04-26,2021-05-26,Churned,30,2021,0,0.94,1,5.7,0,0,,0,0,0,0.95,Critical
TP-01173,Starter,Agriculture,Gaborone,Organic Search,2022-02-11,,Active,1144,2022,245,1.29,3,6.2,1,0,,0,1,0,0.4996,High
TP-01174,Starter,Finance,Lobatse,Organic Search,2024-10-26,2024-12-18,Churned,53,2024,245,2.36,3,13.1,1,1,62.0,3,0,0,0.4742,High
TP-01175,Free,NGO,Gaborone,Partnership,2024-12-21,2025-03-30,Churned,99,2024,0,1.33,3,5.0,0,1,,0,0,0,0.8689,Critical
TP-01176,Starter,Retail,Palapye,Event,2022-06-27,,Active,1008,2022,245,2.26,4,12.5,1,3,-9.0,0,1,0,0.3825,Medium
TP-01177,Free,Education,Gaborone,Direct Sales,2022-03-27,2022-04-26,Churned,30,2022,0,1.08,1,3.7,0,0,18.0,0,0,1,0.95,Critical
TP-01178,Free,Finance,Gaborone,Event,2021-03-24,,Active,1468,2021,0,0.78,3,0.1,0,1,13.0,0,0,0,0.8311,Critical
TP-01179,Starter,Construction,Palapye,Event,2023-05-09,,Active,692,2023,245,5.39,3,29.3,0,1,30.0,0,1,1,0.3304,Medium
TP-01180,Free,Finance,Lobatse,Organic Search,2022-04-23,2022-05-23,Churned,30,2022,0,0.0,2,0.0,0,0,,0,0,0,0.95,Critical
TP-01181,Enterprise,Healthcare,Maun,Event,2020-11-10,,Active,1602,2020,2299,3.76,9,24.5,1,4,79.0,1,1,0,0.0712,Low
TP-01182,Starter,Construction,Maun,Organic Search,2022-07-07,2022-09-14,Churned,69,2022,245,0.42,3,1.3,0,1,53.0,0,0,0,0.689,Critical
TP-01183,Free,Finance,Maun,Partnership,2022-08-26,2022-10-05,Churned,40,2022,0,0.92,3,4.8,0,0,,0,0,0,0.8735,Critical
TP-01184,Free,Healthcare,Francistown,Event,2022-03-14,2022-04-13,Churned,30,2022,0,0.77,1,2.8,1,0,-35.0,0,0,0,0.95,Critical
TP-01185,Starter,NGO,Serowe,Partnership,2022-10-10,2023-03-02,Churned,143,2022,245,3.71,3,20.4,0,2,61.0,0,0,0,0.5164,High
TP-01186,Starter,Logistics,Palapye,Direct Sales,2021-08-06,,Active,1333,2021,245,4.58,3,21.1,0,1,16.0,0,0,0,0.3329,Medium
TP-01187,Starter,Professional Services,Francistown,Partnership,2022-05-09,,Active,1057,2022,245,4.08,3,25.6,1,1,,0,0,0,0.2302,Low
TP-01188,Free,NGO,Gaborone,Social Media,2023-08-01,,Active,608,2023,0,1.38,1,4.9,0,0,,0,0,1,0.95,Critical
TP-01189,Starter,Logistics,Lobatse,Direct Sales,2023-06-06,,Active,664,2023,245,4.26,4,20.6,1,0,,0,0,1,0.4046,Medium
TP-01190,Free,Hospitality,Serowe,Event,2022-08-31,2022-09-30,Churned,30,2022,0,0.0,1,0.0,0,0,19.0,0,0,0,0.95,Critical
TP-01191,Free,Education,Francistown,Event,2024-04-07,,Active,358,2024,0,3.16,1,20.6,0,0,,0,0,0,0.8111,Critical
TP-01192,Starter,Logistics,Gaborone,Direct Sales,2021-04-18,2021-05-18,Churned,30,2021,245,2.74,0,6.8,0,1,9.0,1,1,0,0.6411,High
TP-01193,Starter,Hospitality,Maun,Organic Search,2022-07-26,,Active,979,2022,245,4.58,4,19.5,0,0,62.0,1,0,0,0.478,High
TP-01194,Starter,Professional Services,Francistown,Event,2022-09-16,,Active,927,2022,245,3.36,3,16.6,0,2,48.0,0,1,0,0.3852,Medium
TP-01195,Free,Education,Gaborone,Partnership,2024-11-04,2024-12-14,Churned,40,2024,0,1.19,1,3.9,0,0,,0,0,0,0.95,Critical
TP-01196,Professional,Hospitality,Francistown,Event,2021-07-15,,Active,1355,2021,798,7.08,4,26.6,1,1,6.0,0,0,0,0.0508,Low
TP-01197,Starter,Construction,Maun,Direct Sales,2021-10-09,,Active,1269,2021,245,4.24,2,17.9,0,1,,0,0,1,0.6015,High
TP-01198,Free,Logistics,Maun,Organic Search,2020-06-15,2020-07-25,Churned,40,2020,0,1.02,1,6.0,0,0,,0,0,0,0.95,Critical
TP-01199,Starter,Agriculture,Gaborone,Direct Sales,2021-11-15,2022-02-22,Churned,99,2021,245,3.8,2,11.2,0,0,7.0,0,0,0,0.6932,Critical
TP-01200,Professional,Retail,Gaborone,Direct Sales,2024-06-25,,Active,279,2024,798,3.18,7,16.0,0,2,55.0,1,0,0,0.3157,Medium
TP-01201,Starter,Agriculture,Serowe,Organic Search,2021-03-26,2021-07-08,Churned,104,2021,245,1.35,2,8.9,0,0,,0,0,0,0.8033,Critical
TP-01202,Free,Construction,Serowe,Referral,2021-11-24,2022-02-09,Churned,77,2021,0,0.0,2,0.0,1,0,,0,0,1,0.95,Critical
TP-01203,Starter,Construction,Serowe,Social Media,2022-01-26,2022-03-26,Churned,59,2022,245,2.81,1,20.7,0,0,6.0,2,0,0,0.7483,Critical
TP-01204,Starter,Retail,Gaborone,Social Media,2023-07-30,2023-12-27,Churned,150,2023,245,0.53,3,3.2,1,1,33.0,2,0,0,0.6907,Critical
TP-01205,Starter,Logistics,Maun,Referral,2024-08-02,,Active,241,2024,245,5.31,2,31.7,0,0,27.0,0,0,0,0.4787,High
TP-01206,Starter,Hospitality,Francistown,Social Media,2022-06-16,2022-09-02,Churned,78,2022,245,2.74,1,12.7,0,1,,0,0,0,0.6587,Critical
TP-01207,Free,Education,Francistown,Partnership,2023-03-24,2023-04-23,Churned,30,2023,0,0.0,2,0.0,0,1,4.0,0,0,0,0.95,Critical
TP-01208,Free,Agriculture,Gaborone,Organic Search,2022-05-03,2022-06-02,Churned,30,2022,0,2.59,2,9.2,1,0,31.0,0,0,0,0.7523,Critical
TP-01209,Professional,Professional Services,Francistown,Social Media,2023-03-19,,Active,743,2023,798,5.24,4,34.3,1,3,,0,0,0,0.1114,Low
