date,day_of_week,shift,department,patients_arrived,staff_on_duty,wait_time_min
2025-09-06,Saturday,Afternoon (3pm-11pm),Emergency,89,15,19.6
2025-09-06,Saturday,Night (11pm-7am),Emergency,59,10,18.7
2025-09-06,Saturday,Morning (7am-3pm),Outpatient,36,8,26.2
2025-09-06,Saturday,Afternoon (3pm-11pm),Outpatient,23,5,28.3
2025-09-06,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-06,Saturday,Morning (7am-3pm),Surgery,6,2,12.6
2025-09-06,Saturday,Afternoon (3pm-11pm),Surgery,5,1,16.4
2025-09-06,Saturday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-06,Saturday,Morning (7am-3pm),Maternity,11,3,10.5
2025-09-06,Saturday,Afternoon (3pm-11pm),Maternity,19,5,8.2
2025-09-06,Saturday,Night (11pm-7am),Maternity,8,2,5.0
2025-09-06,Saturday,Morning (7am-3pm),Pediatrics,27,5,7.8
2025-09-06,Saturday,Afternoon (3pm-11pm),Pediatrics,30,6,14.2
2025-09-06,Saturday,Night (11pm-7am),Pediatrics,14,3,26.6
2025-09-06,Saturday,Morning (7am-3pm),ICU,7,2,14.8
2025-09-06,Saturday,Afternoon (3pm-11pm),ICU,9,5,5.0
2025-09-06,Saturday,Night (11pm-7am),ICU,7,2,14.5
2025-09-07,Sunday,Morning (7am-3pm),Emergency,55,9,6.8
2025-09-07,Sunday,Afternoon (3pm-11pm),Emergency,70,11,27.4
2025-09-07,Sunday,Night (11pm-7am),Emergency,44,8,6.0
2025-09-07,Sunday,Morning (7am-3pm),Outpatient,33,9,5.0
2025-09-07,Sunday,Afternoon (3pm-11pm),Outpatient,24,6,21.7
2025-09-07,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-07,Sunday,Morning (7am-3pm),Surgery,7,3,11.6
2025-09-07,Sunday,Afternoon (3pm-11pm),Surgery,6,1,14.5
2025-09-07,Sunday,Night (11pm-7am),Surgery,1,1,5.4
2025-09-07,Sunday,Morning (7am-3pm),Maternity,13,2,6.8
2025-09-07,Sunday,Afternoon (3pm-11pm),Maternity,19,5,5.8
2025-09-07,Sunday,Night (11pm-7am),Maternity,11,3,15.0
2025-09-07,Sunday,Morning (7am-3pm),Pediatrics,33,6,10.5
2025-09-07,Sunday,Afternoon (3pm-11pm),Pediatrics,21,4,23.4
2025-09-07,Sunday,Night (11pm-7am),Pediatrics,16,4,5.0
2025-09-07,Sunday,Morning (7am-3pm),ICU,5,1,5.4
2025-09-07,Sunday,Afternoon (3pm-11pm),ICU,7,2,11.4
2025-09-07,Sunday,Night (11pm-7am),ICU,8,4,5.0
2025-09-08,Monday,Morning (7am-3pm),Emergency,33,4,33.2
2025-09-08,Monday,Afternoon (3pm-11pm),Emergency,58,9,23.4
2025-09-08,Monday,Night (11pm-7am),Emergency,46,7,18.4
2025-09-08,Monday,Morning (7am-3pm),Outpatient,94,22,25.3
2025-09-08,Monday,Afternoon (3pm-11pm),Outpatient,61,16,5.0
2025-09-08,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-08,Monday,Morning (7am-3pm),Surgery,8,1,24.2
2025-09-08,Monday,Afternoon (3pm-11pm),Surgery,5,1,12.8
2025-09-08,Monday,Night (11pm-7am),Surgery,2,1,12.2
2025-09-08,Monday,Morning (7am-3pm),Maternity,8,2,23.8
2025-09-08,Monday,Afternoon (3pm-11pm),Maternity,17,5,10.5
2025-09-08,Monday,Night (11pm-7am),Maternity,9,2,14.5
2025-09-08,Monday,Morning (7am-3pm),Pediatrics,30,5,8.2
2025-09-08,Monday,Afternoon (3pm-11pm),Pediatrics,22,3,11.9
2025-09-08,Monday,Night (11pm-7am),Pediatrics,15,3,31.2
2025-09-08,Monday,Morning (7am-3pm),ICU,8,5,10.5
2025-09-08,Monday,Afternoon (3pm-11pm),ICU,7,2,13.3
2025-09-08,Monday,Night (11pm-7am),ICU,7,4,11.6
2025-09-09,Tuesday,Morning (7am-3pm),Emergency,36,6,16.8
2025-09-09,Tuesday,Afternoon (3pm-11pm),Emergency,75,12,5.0
2025-09-09,Tuesday,Night (11pm-7am),Emergency,41,5,24.4
2025-09-09,Tuesday,Morning (7am-3pm),Outpatient,93,23,27.1
2025-09-09,Tuesday,Afternoon (3pm-11pm),Outpatient,66,15,13.9
2025-09-09,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-09,Tuesday,Morning (7am-3pm),Surgery,8,3,14.7
2025-09-09,Tuesday,Afternoon (3pm-11pm),Surgery,6,3,5.0
2025-09-09,Tuesday,Night (11pm-7am),Surgery,1,1,12.9
2025-09-09,Tuesday,Morning (7am-3pm),Maternity,11,1,31.6
2025-09-09,Tuesday,Afternoon (3pm-11pm),Maternity,14,4,9.2
2025-09-09,Tuesday,Night (11pm-7am),Maternity,11,1,38.8
2025-09-09,Tuesday,Morning (7am-3pm),Pediatrics,25,4,16.1
2025-09-09,Tuesday,Afternoon (3pm-11pm),Pediatrics,26,4,31.2
2025-09-09,Tuesday,Night (11pm-7am),Pediatrics,13,3,24.2
2025-09-09,Tuesday,Morning (7am-3pm),ICU,6,4,5.0
2025-09-09,Tuesday,Afternoon (3pm-11pm),ICU,9,3,20.4
2025-09-09,Tuesday,Night (11pm-7am),ICU,6,3,5.2
2025-09-10,Wednesday,Morning (7am-3pm),Emergency,47,6,26.0
2025-09-10,Wednesday,Afternoon (3pm-11pm),Emergency,43,8,7.3
2025-09-10,Wednesday,Night (11pm-7am),Emergency,39,6,18.2
2025-09-10,Wednesday,Morning (7am-3pm),Outpatient,79,19,14.7
2025-09-10,Wednesday,Afternoon (3pm-11pm),Outpatient,71,17,6.0
2025-09-10,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-10,Wednesday,Morning (7am-3pm),Surgery,8,3,10.1
2025-09-10,Wednesday,Afternoon (3pm-11pm),Surgery,5,1,11.0
2025-09-10,Wednesday,Night (11pm-7am),Surgery,2,1,5.0
2025-09-10,Wednesday,Morning (7am-3pm),Maternity,13,2,23.2
2025-09-10,Wednesday,Afternoon (3pm-11pm),Maternity,9,2,19.4
2025-09-10,Wednesday,Night (11pm-7am),Maternity,9,1,27.8
2025-09-10,Wednesday,Morning (7am-3pm),Pediatrics,36,7,5.0
2025-09-10,Wednesday,Afternoon (3pm-11pm),Pediatrics,26,6,6.4
2025-09-10,Wednesday,Night (11pm-7am),Pediatrics,18,2,37.4
2025-09-10,Wednesday,Morning (7am-3pm),ICU,8,5,5.1
2025-09-10,Wednesday,Afternoon (3pm-11pm),ICU,8,4,12.6
2025-09-10,Wednesday,Night (11pm-7am),ICU,8,5,5.0
2025-09-11,Thursday,Morning (7am-3pm),Emergency,55,8,28.7
2025-09-11,Thursday,Afternoon (3pm-11pm),Emergency,61,10,23.6
2025-09-11,Thursday,Night (11pm-7am),Emergency,34,5,28.2
2025-09-11,Thursday,Morning (7am-3pm),Outpatient,85,20,5.0
2025-09-11,Thursday,Afternoon (3pm-11pm),Outpatient,70,16,21.2
2025-09-11,Thursday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-11,Thursday,Morning (7am-3pm),Surgery,6,3,11.4
2025-09-11,Thursday,Afternoon (3pm-11pm),Surgery,5,1,10.4
2025-09-11,Thursday,Night (11pm-7am),Surgery,2,1,5.0
2025-09-11,Thursday,Morning (7am-3pm),Maternity,14,2,12.2
2025-09-11,Thursday,Afternoon (3pm-11pm),Maternity,12,3,13.0
2025-09-11,Thursday,Night (11pm-7am),Maternity,9,3,10.1
2025-09-11,Thursday,Morning (7am-3pm),Pediatrics,27,6,25.0
2025-09-11,Thursday,Afternoon (3pm-11pm),Pediatrics,18,4,11.5
2025-09-11,Thursday,Night (11pm-7am),Pediatrics,9,2,5.0
2025-09-11,Thursday,Morning (7am-3pm),ICU,9,5,5.0
2025-09-11,Thursday,Afternoon (3pm-11pm),ICU,7,4,5.0
2025-09-11,Thursday,Night (11pm-7am),ICU,7,4,5.0
2025-09-12,Friday,Morning (7am-3pm),Emergency,42,8,8.7
2025-09-12,Friday,Afternoon (3pm-11pm),Emergency,63,9,14.1
2025-09-12,Friday,Night (11pm-7am),Emergency,33,5,16.1
2025-09-12,Friday,Morning (7am-3pm),Outpatient,94,22,5.0
2025-09-12,Friday,Afternoon (3pm-11pm),Outpatient,60,15,5.0
2025-09-12,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-12,Friday,Morning (7am-3pm),Surgery,6,1,15.6
2025-09-12,Friday,Afternoon (3pm-11pm),Surgery,6,3,10.1
2025-09-12,Friday,Night (11pm-7am),Surgery,1,1,8.1
2025-09-12,Friday,Morning (7am-3pm),Maternity,9,3,29.6
2025-09-12,Friday,Afternoon (3pm-11pm),Maternity,14,3,10.9
2025-09-12,Friday,Night (11pm-7am),Maternity,11,1,35.3
2025-09-12,Friday,Morning (7am-3pm),Pediatrics,33,7,5.0
2025-09-12,Friday,Afternoon (3pm-11pm),Pediatrics,23,3,32.0
2025-09-12,Friday,Night (11pm-7am),Pediatrics,13,2,12.2
2025-09-12,Friday,Morning (7am-3pm),ICU,7,2,12.5
2025-09-12,Friday,Afternoon (3pm-11pm),ICU,8,5,5.0
2025-09-12,Friday,Night (11pm-7am),ICU,6,3,5.0
2025-09-13,Saturday,Morning (7am-3pm),Emergency,57,10,13.3
2025-09-13,Saturday,Afternoon (3pm-11pm),Emergency,72,13,23.8
2025-09-13,Saturday,Night (11pm-7am),Emergency,50,9,15.2
2025-09-13,Saturday,Morning (7am-3pm),Outpatient,30,6,17.7
2025-09-13,Saturday,Afternoon (3pm-11pm),Outpatient,17,5,10.9
2025-09-13,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-13,Saturday,Morning (7am-3pm),Surgery,8,2,15.8
2025-09-13,Saturday,Afternoon (3pm-11pm),Surgery,6,1,32.6
2025-09-13,Saturday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-13,Saturday,Morning (7am-3pm),Maternity,14,4,13.8
2025-09-13,Saturday,Afternoon (3pm-11pm),Maternity,11,2,9.2
2025-09-13,Saturday,Night (11pm-7am),Maternity,8,3,10.8
2025-09-13,Saturday,Morning (7am-3pm),Pediatrics,33,7,21.2
2025-09-13,Saturday,Afternoon (3pm-11pm),Pediatrics,24,4,7.9
2025-09-13,Saturday,Night (11pm-7am),Pediatrics,16,4,5.0
2025-09-13,Saturday,Morning (7am-3pm),ICU,8,5,5.0
2025-09-13,Saturday,Afternoon (3pm-11pm),ICU,6,2,5.0
2025-09-13,Saturday,Night (11pm-7am),ICU,9,5,12.5
2025-09-14,Sunday,Morning (7am-3pm),Emergency,65,10,13.1
2025-09-14,Sunday,Afternoon (3pm-11pm),Emergency,58,10,22.8
2025-09-14,Sunday,Night (11pm-7am),Emergency,45,7,12.9
2025-09-14,Sunday,Morning (7am-3pm),Outpatient,37,8,12.3
2025-09-14,Sunday,Afternoon (3pm-11pm),Outpatient,27,7,19.9
2025-09-14,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-14,Sunday,Morning (7am-3pm),Surgery,9,4,5.0
2025-09-14,Sunday,Afternoon (3pm-11pm),Surgery,5,2,5.0
2025-09-14,Sunday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-14,Sunday,Morning (7am-3pm),Maternity,13,2,28.8
2025-09-14,Sunday,Afternoon (3pm-11pm),Maternity,11,2,16.2
2025-09-14,Sunday,Night (11pm-7am),Maternity,9,3,5.0
2025-09-14,Sunday,Morning (7am-3pm),Pediatrics,24,5,15.7
2025-09-14,Sunday,Afternoon (3pm-11pm),Pediatrics,23,5,5.0
2025-09-14,Sunday,Night (11pm-7am),Pediatrics,14,1,57.1
2025-09-14,Sunday,Morning (7am-3pm),ICU,7,2,10.2
2025-09-14,Sunday,Afternoon (3pm-11pm),ICU,8,4,6.9
2025-09-14,Sunday,Night (11pm-7am),ICU,8,4,5.0
2025-09-15,Monday,Morning (7am-3pm),Emergency,43,6,17.4
2025-09-15,Monday,Afternoon (3pm-11pm),Emergency,52,9,11.1
2025-09-15,Monday,Night (11pm-7am),Emergency,44,6,25.0
2025-09-15,Monday,Morning (7am-3pm),Outpatient,66,17,5.0
2025-09-15,Monday,Afternoon (3pm-11pm),Outpatient,69,18,5.0
2025-09-15,Monday,Night (11pm-7am),Outpatient,0,1,6.2
2025-09-15,Monday,Morning (7am-3pm),Surgery,7,2,22.0
2025-09-15,Monday,Afternoon (3pm-11pm),Surgery,4,2,19.0
2025-09-15,Monday,Night (11pm-7am),Surgery,1,1,12.4
2025-09-15,Monday,Morning (7am-3pm),Maternity,11,2,11.1
2025-09-15,Monday,Afternoon (3pm-11pm),Maternity,17,5,5.0
2025-09-15,Monday,Night (11pm-7am),Maternity,9,3,5.0
2025-09-15,Monday,Morning (7am-3pm),Pediatrics,24,5,11.3
2025-09-15,Monday,Afternoon (3pm-11pm),Pediatrics,28,4,19.5
2025-09-15,Monday,Night (11pm-7am),Pediatrics,15,2,22.2
2025-09-15,Monday,Morning (7am-3pm),ICU,7,2,6.5
2025-09-15,Monday,Afternoon (3pm-11pm),ICU,6,2,13.4
2025-09-15,Monday,Night (11pm-7am),ICU,9,3,22.1
2025-09-16,Tuesday,Morning (7am-3pm),Emergency,39,5,34.4
2025-09-16,Tuesday,Afternoon (3pm-11pm),Emergency,73,13,21.4
2025-09-16,Tuesday,Night (11pm-7am),Emergency,46,8,23.1
2025-09-16,Tuesday,Morning (7am-3pm),Outpatient,85,22,5.9
2025-09-16,Tuesday,Afternoon (3pm-11pm),Outpatient,56,15,10.2
2025-09-16,Tuesday,Night (11pm-7am),Outpatient,0,1,5.1
2025-09-16,Tuesday,Morning (7am-3pm),Surgery,5,1,13.2
2025-09-16,Tuesday,Afternoon (3pm-11pm),Surgery,5,1,20.0
2025-09-16,Tuesday,Night (11pm-7am),Surgery,1,1,16.5
2025-09-16,Tuesday,Morning (7am-3pm),Maternity,11,1,39.6
2025-09-16,Tuesday,Afternoon (3pm-11pm),Maternity,17,4,9.3
2025-09-16,Tuesday,Night (11pm-7am),Maternity,12,4,8.7
2025-09-16,Tuesday,Morning (7am-3pm),Pediatrics,36,7,16.1
2025-09-16,Tuesday,Afternoon (3pm-11pm),Pediatrics,25,6,23.9
2025-09-16,Tuesday,Night (11pm-7am),Pediatrics,15,3,17.3
2025-09-16,Tuesday,Morning (7am-3pm),ICU,6,2,18.7
2025-09-16,Tuesday,Afternoon (3pm-11pm),ICU,6,3,12.6
2025-09-16,Tuesday,Night (11pm-7am),ICU,9,4,8.2
2025-09-17,Wednesday,Morning (7am-3pm),Emergency,36,6,17.1
2025-09-17,Wednesday,Afternoon (3pm-11pm),Emergency,71,10,26.0
2025-09-17,Wednesday,Night (11pm-7am),Emergency,34,4,28.5
2025-09-17,Wednesday,Morning (7am-3pm),Outpatient,94,24,29.1
2025-09-17,Wednesday,Afternoon (3pm-11pm),Outpatient,47,10,11.8
2025-09-17,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-17,Wednesday,Morning (7am-3pm),Surgery,7,3,8.7
2025-09-17,Wednesday,Afternoon (3pm-11pm),Surgery,6,3,5.0
2025-09-17,Wednesday,Night (11pm-7am),Surgery,2,1,5.0
2025-09-17,Wednesday,Morning (7am-3pm),Maternity,11,2,11.9
2025-09-17,Wednesday,Afternoon (3pm-11pm),Maternity,14,2,18.8
2025-09-17,Wednesday,Night (11pm-7am),Maternity,12,4,13.8
2025-09-17,Wednesday,Morning (7am-3pm),Pediatrics,37,7,22.2
2025-09-17,Wednesday,Afternoon (3pm-11pm),Pediatrics,21,4,20.6
2025-09-17,Wednesday,Night (11pm-7am),Pediatrics,14,3,14.6
2025-09-17,Wednesday,Morning (7am-3pm),ICU,8,5,5.4
2025-09-17,Wednesday,Afternoon (3pm-11pm),ICU,6,4,5.0
2025-09-17,Wednesday,Night (11pm-7am),ICU,10,5,10.4
2025-09-18,Thursday,Morning (7am-3pm),Emergency,47,8,16.0
2025-09-18,Thursday,Afternoon (3pm-11pm),Emergency,53,8,23.1
2025-09-18,Thursday,Night (11pm-7am),Emergency,27,3,37.1
2025-09-18,Thursday,Morning (7am-3pm),Outpatient,65,15,14.6
2025-09-18,Thursday,Afternoon (3pm-11pm),Outpatient,59,15,5.0
2025-09-18,Thursday,Night (11pm-7am),Outpatient,0,1,10.9
2025-09-18,Thursday,Morning (7am-3pm),Surgery,6,3,5.0
2025-09-18,Thursday,Afternoon (3pm-11pm),Surgery,4,1,5.0
2025-09-18,Thursday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-18,Thursday,Morning (7am-3pm),Maternity,14,3,16.7
2025-09-18,Thursday,Afternoon (3pm-11pm),Maternity,9,2,9.0
2025-09-18,Thursday,Night (11pm-7am),Maternity,10,3,22.7
2025-09-18,Thursday,Morning (7am-3pm),Pediatrics,27,6,20.4
2025-09-18,Thursday,Afternoon (3pm-11pm),Pediatrics,26,4,15.9
2025-09-18,Thursday,Night (11pm-7am),Pediatrics,15,2,37.4
2025-09-18,Thursday,Morning (7am-3pm),ICU,9,5,13.3
2025-09-18,Thursday,Afternoon (3pm-11pm),ICU,9,5,5.0
2025-09-18,Thursday,Night (11pm-7am),ICU,6,3,8.4
2025-09-19,Friday,Morning (7am-3pm),Emergency,42,6,15.6
2025-09-19,Friday,Afternoon (3pm-11pm),Emergency,53,8,10.7
2025-09-19,Friday,Night (11pm-7am),Emergency,30,4,31.8
2025-09-19,Friday,Morning (7am-3pm),Outpatient,93,22,19.2
2025-09-19,Friday,Afternoon (3pm-11pm),Outpatient,55,14,19.8
2025-09-19,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-19,Friday,Morning (7am-3pm),Surgery,6,2,6.0
2025-09-19,Friday,Afternoon (3pm-11pm),Surgery,6,2,7.8
2025-09-19,Friday,Night (11pm-7am),Surgery,2,1,11.7
2025-09-19,Friday,Morning (7am-3pm),Maternity,11,2,11.5
2025-09-19,Friday,Afternoon (3pm-11pm),Maternity,17,4,22.5
2025-09-19,Friday,Night (11pm-7am),Maternity,8,2,13.7
2025-09-19,Friday,Morning (7am-3pm),Pediatrics,27,6,13.8
2025-09-19,Friday,Afternoon (3pm-11pm),Pediatrics,19,2,19.0
2025-09-19,Friday,Night (11pm-7am),Pediatrics,16,4,8.7
2025-09-19,Friday,Morning (7am-3pm),ICU,8,3,5.9
2025-09-19,Friday,Afternoon (3pm-11pm),ICU,9,5,5.0
2025-09-19,Friday,Night (11pm-7am),ICU,9,4,8.8
2025-09-20,Saturday,Morning (7am-3pm),Emergency,58,8,16.3
2025-09-20,Saturday,Afternoon (3pm-11pm),Emergency,58,10,14.2
2025-09-20,Saturday,Night (11pm-7am),Emergency,33,5,22.2
2025-09-20,Saturday,Morning (7am-3pm),Outpatient,24,7,20.8
2025-09-20,Saturday,Afternoon (3pm-11pm),Outpatient,23,5,7.2
2025-09-20,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-20,Saturday,Morning (7am-3pm),Surgery,6,3,5.8
2025-09-20,Saturday,Afternoon (3pm-11pm),Surgery,5,1,5.0
2025-09-20,Saturday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-20,Saturday,Morning (7am-3pm),Maternity,9,3,5.0
2025-09-20,Saturday,Afternoon (3pm-11pm),Maternity,14,2,5.0
2025-09-20,Saturday,Night (11pm-7am),Maternity,10,1,39.1
2025-09-20,Saturday,Morning (7am-3pm),Pediatrics,29,6,20.3
2025-09-20,Saturday,Afternoon (3pm-11pm),Pediatrics,27,5,33.0
2025-09-20,Saturday,Night (11pm-7am),Pediatrics,11,1,44.6
2025-09-20,Saturday,Morning (7am-3pm),ICU,9,3,11.9
2025-09-20,Saturday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-09-20,Saturday,Night (11pm-7am),ICU,8,5,5.0
2025-09-21,Sunday,Morning (7am-3pm),Emergency,50,8,15.4
2025-09-21,Sunday,Afternoon (3pm-11pm),Emergency,60,9,28.7
2025-09-21,Sunday,Night (11pm-7am),Emergency,38,5,22.0
2025-09-21,Sunday,Morning (7am-3pm),Outpatient,27,6,12.7
2025-09-21,Sunday,Afternoon (3pm-11pm),Outpatient,19,5,12.2
2025-09-21,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-21,Sunday,Morning (7am-3pm),Surgery,8,3,10.8
2025-09-21,Sunday,Afternoon (3pm-11pm),Surgery,5,1,19.5
2025-09-21,Sunday,Night (11pm-7am),Surgery,1,1,12.7
2025-09-21,Sunday,Morning (7am-3pm),Maternity,11,2,9.5
2025-09-21,Sunday,Afternoon (3pm-11pm),Maternity,14,3,5.0
2025-09-21,Sunday,Night (11pm-7am),Maternity,8,3,9.4
2025-09-21,Sunday,Morning (7am-3pm),Pediatrics,30,5,16.5
2025-09-21,Sunday,Afternoon (3pm-11pm),Pediatrics,28,4,28.7
2025-09-21,Sunday,Night (11pm-7am),Pediatrics,14,3,12.4
2025-09-21,Sunday,Morning (7am-3pm),ICU,8,3,11.8
2025-09-21,Sunday,Afternoon (3pm-11pm),ICU,6,4,5.0
2025-09-21,Sunday,Night (11pm-7am),ICU,6,4,5.0
2025-09-22,Monday,Morning (7am-3pm),Emergency,42,6,15.4
2025-09-22,Monday,Afternoon (3pm-11pm),Emergency,57,9,29.7
2025-09-22,Monday,Night (11pm-7am),Emergency,37,6,14.9
2025-09-22,Monday,Morning (7am-3pm),Outpatient,62,14,5.0
2025-09-22,Monday,Afternoon (3pm-11pm),Outpatient,52,12,6.3
2025-09-22,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-22,Monday,Morning (7am-3pm),Surgery,7,2,8.8
2025-09-22,Monday,Afternoon (3pm-11pm),Surgery,5,1,17.5
2025-09-22,Monday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-22,Monday,Morning (7am-3pm),Maternity,11,1,35.2
2025-09-22,Monday,Afternoon (3pm-11pm),Maternity,17,5,25.7
2025-09-22,Monday,Night (11pm-7am),Maternity,12,4,12.4
2025-09-22,Monday,Morning (7am-3pm),Pediatrics,30,7,9.3
2025-09-22,Monday,Afternoon (3pm-11pm),Pediatrics,28,4,28.9
2025-09-22,Monday,Night (11pm-7am),Pediatrics,18,4,5.2
2025-09-22,Monday,Morning (7am-3pm),ICU,6,2,12.5
2025-09-22,Monday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-09-22,Monday,Night (11pm-7am),ICU,8,5,5.0
2025-09-23,Tuesday,Morning (7am-3pm),Emergency,49,9,5.0
2025-09-23,Tuesday,Afternoon (3pm-11pm),Emergency,47,7,16.3
2025-09-23,Tuesday,Night (11pm-7am),Emergency,31,4,24.1
2025-09-23,Tuesday,Morning (7am-3pm),Outpatient,74,18,28.3
2025-09-23,Tuesday,Afternoon (3pm-11pm),Outpatient,59,15,12.6
2025-09-23,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-23,Tuesday,Morning (7am-3pm),Surgery,6,1,17.0
2025-09-23,Tuesday,Afternoon (3pm-11pm),Surgery,5,1,8.6
2025-09-23,Tuesday,Night (11pm-7am),Surgery,2,1,11.2
2025-09-23,Tuesday,Morning (7am-3pm),Maternity,11,2,32.2
2025-09-23,Tuesday,Afternoon (3pm-11pm),Maternity,12,4,5.0
2025-09-23,Tuesday,Night (11pm-7am),Maternity,9,3,12.2
2025-09-23,Tuesday,Morning (7am-3pm),Pediatrics,31,6,6.5
2025-09-23,Tuesday,Afternoon (3pm-11pm),Pediatrics,20,4,11.7
2025-09-23,Tuesday,Night (11pm-7am),Pediatrics,11,2,10.0
2025-09-23,Tuesday,Morning (7am-3pm),ICU,7,4,5.0
2025-09-23,Tuesday,Afternoon (3pm-11pm),ICU,8,5,8.7
2025-09-23,Tuesday,Night (11pm-7am),ICU,8,5,5.0
2025-09-24,Wednesday,Morning (7am-3pm),Emergency,40,7,21.4
2025-09-24,Wednesday,Afternoon (3pm-11pm),Emergency,45,6,14.5
2025-09-24,Wednesday,Night (11pm-7am),Emergency,42,6,38.5
2025-09-24,Wednesday,Morning (7am-3pm),Outpatient,87,21,5.0
2025-09-24,Wednesday,Afternoon (3pm-11pm),Outpatient,68,16,8.9
2025-09-24,Wednesday,Night (11pm-7am),Outpatient,0,1,7.7
2025-09-24,Wednesday,Morning (7am-3pm),Surgery,9,3,10.9
2025-09-24,Wednesday,Afternoon (3pm-11pm),Surgery,5,2,5.0
2025-09-24,Wednesday,Night (11pm-7am),Surgery,2,1,5.4
2025-09-24,Wednesday,Morning (7am-3pm),Maternity,10,1,23.4
2025-09-24,Wednesday,Afternoon (3pm-11pm),Maternity,18,5,5.0
2025-09-24,Wednesday,Night (11pm-7am),Maternity,9,3,11.0
2025-09-24,Wednesday,Morning (7am-3pm),Pediatrics,23,5,13.0
2025-09-24,Wednesday,Afternoon (3pm-11pm),Pediatrics,25,4,20.6
2025-09-24,Wednesday,Night (11pm-7am),Pediatrics,11,1,15.0
2025-09-24,Wednesday,Morning (7am-3pm),ICU,10,5,5.7
2025-09-24,Wednesday,Afternoon (3pm-11pm),ICU,7,2,5.0
2025-09-24,Wednesday,Night (11pm-7am),ICU,6,2,7.5
2025-09-25,Thursday,Morning (7am-3pm),Emergency,52,9,12.4
2025-09-25,Thursday,Afternoon (3pm-11pm),Emergency,63,10,5.0
2025-09-25,Thursday,Night (11pm-7am),Emergency,29,3,41.0
2025-09-25,Thursday,Morning (7am-3pm),Outpatient,73,18,8.9
2025-09-25,Thursday,Afternoon (3pm-11pm),Outpatient,53,13,9.4
2025-09-25,Thursday,Night (11pm-7am),Outpatient,0,1,5.0
2025-09-25,Thursday,Morning (7am-3pm),Surgery,7,3,25.6
2025-09-25,Thursday,Afternoon (3pm-11pm),Surgery,7,3,5.0
2025-09-25,Thursday,Night (11pm-7am),Surgery,1,1,11.7
2025-09-25,Thursday,Morning (7am-3pm),Maternity,9,2,8.2
2025-09-25,Thursday,Afternoon (3pm-11pm),Maternity,17,4,10.6
2025-09-25,Thursday,Night (11pm-7am),Maternity,12,3,5.0
2025-09-25,Thursday,Morning (7am-3pm),Pediatrics,31,7,15.3
2025-09-25,Thursday,Afternoon (3pm-11pm),Pediatrics,25,6,7.0
2025-09-25,Thursday,Night (11pm-7am),Pediatrics,15,3,21.9
2025-09-25,Thursday,Morning (7am-3pm),ICU,7,3,6.9
2025-09-25,Thursday,Afternoon (3pm-11pm),ICU,8,5,8.3
2025-09-25,Thursday,Night (11pm-7am),ICU,7,4,5.0
2025-09-26,Friday,Morning (7am-3pm),Emergency,51,8,15.3
2025-09-26,Friday,Afternoon (3pm-11pm),Emergency,57,8,31.6
2025-09-26,Friday,Night (11pm-7am),Emergency,42,6,17.0
2025-09-26,Friday,Morning (7am-3pm),Outpatient,71,18,11.9
2025-09-26,Friday,Afternoon (3pm-11pm),Outpatient,60,14,19.1
2025-09-26,Friday,Night (11pm-7am),Outpatient,0,1,5.8
2025-09-26,Friday,Morning (7am-3pm),Surgery,6,1,28.9
2025-09-26,Friday,Afternoon (3pm-11pm),Surgery,7,3,5.0
2025-09-26,Friday,Night (11pm-7am),Surgery,1,1,5.0
2025-09-26,Friday,Morning (7am-3pm),Maternity,15,3,10.9
2025-09-26,Friday,Afternoon (3pm-11pm),Maternity,13,4,5.0
2025-09-26,Friday,Night (11pm-7am),Maternity,11,3,5.0
2025-09-26,Friday,Morning (7am-3pm),Pediatrics,29,6,20.1
2025-09-26,Friday,Afternoon (3pm-11pm),Pediatrics,28,5,23.8
2025-09-26,Friday,Night (11pm-7am),Pediatrics,12,3,13.4
2025-09-26,Friday,Morning (7am-3pm),ICU,6,2,22.0
2025-09-26,Friday,Afternoon (3pm-11pm),ICU,7,4,6.3
2025-09-26,Friday,Night (11pm-7am),ICU,6,2,12.0
