customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default
TCU-00592,Selebi-Phikwe,LO006,Education Loan,45,Farmer,8785.0,101300.0,18.87,12,9329.0,6,44761.0,2024-12-16,1.0619,636,0,4.9,0,0,0.0,Defaulted,190,8,Legal Notice,27951.0,1
TCU-00593,Lobatse,LO008,Agriculture Loan,62,Government Employee,11443.0,166800.0,10.03,36,5385.0,15,86667.0,2024-03-09,0.4706,850,1,2.8,1,1,281727.0,Current,0,0,None,0.0,0
TCU-00594,Francistown,LO015,Business Loan,63,Private Sector,6966.0,132700.0,9.92,24,6119.0,16,43611.0,2024-03-06,0.8784,723,0,9.4,0,1,277988.0,Late (30–89 days),86,1,None,7838.0,1
TCU-00595,Selebi-Phikwe,LO004,Vehicle Loan,26,Private Sector,8001.0,85200.0,11.83,48,2237.0,7,68074.0,2024-11-03,0.2796,584,0,26.7,1,1,184867.0,Early (1–29 days),25,1,None,0.0,0
TCU-00596,Maun,LO016,Agriculture Loan,48,Pensioner,5059.0,81200.0,23.25,36,3154.0,9,59687.0,2024-09-27,0.6234,644,0,8.6,0,1,125704.0,Current,0,0,None,0.0,0
TCU-00597,Selebi-Phikwe,LO016,Business Loan,42,Pensioner,5073.0,136100.0,9.97,84,2257.0,3,118294.0,2025-03-29,0.4449,647,0,3.7,0,1,179537.0,Current,0,0,None,0.0,0
TCU-00598,Lobatse,LO005,Home Loan,61,Private Sector,9753.0,304500.0,21.71,60,8360.0,12,218960.0,2024-06-09,0.8572,672,1,14.5,0,1,619656.0,Current,0,0,None,0.0,0
TCU-00599,Francistown,LO010,Home Loan,41,Self-Employed,30162.0,161100.0,13.27,60,3688.0,4,145008.0,2025-02-06,0.1223,850,0,12.6,0,1,254008.0,Current,0,0,None,0.0,0
TCU-00600,Maun,LO010,Home Loan,64,Student,1583.0,19700.0,17.15,72,440.0,11,16183.0,2024-07-23,0.278,704,1,13.5,0,1,21132.0,Current,0,0,None,0.0,0
TCU-00601,Selebi-Phikwe,LO016,Business Loan,24,Student,2480.0,34600.0,10.07,72,642.0,6,28272.0,2024-12-16,0.2589,535,0,4.5,1,1,73280.0,Late (30–89 days),39,2,Legal Notice,6885.0,1
TCU-00602,Francistown,LO011,Education Loan,27,Farmer,9559.0,192600.0,21.17,72,4745.0,17,128156.0,2024-01-23,0.4964,805,2,26.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00603,Maun,LO015,Business Loan,35,Private Sector,17059.0,278900.0,19.41,36,10281.0,17,128215.0,2024-01-24,0.6027,756,2,24.0,1,1,692339.0,Current,0,0,None,0.0,0
TCU-00604,Lobatse,LO016,Home Loan,54,Self-Employed,24693.0,368500.0,17.26,60,9210.0,14,262674.0,2024-04-25,0.373,850,2,25.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00605,Maun,LO015,Vehicle Loan,65,Farmer,13672.0,80300.0,13.62,24,3841.0,6,55293.0,2024-12-13,0.2809,841,3,26.7,0,1,149380.0,Late (30–89 days),50,2,Called,7610.0,1
TCU-00606,Maun,LO018,Vehicle Loan,59,Student,3788.0,60700.0,22.84,72,1556.0,13,43688.0,2024-06-05,0.4108,615,0,9.6,0,1,146022.0,Current,0,0,None,0.0,0
TCU-00607,Maun,LO008,Agriculture Loan,26,Self-Employed,11517.0,114800.0,12.7,24,5442.0,6,73538.0,2024-12-29,0.4725,826,0,28.5,0,0,0.0,Early (1–29 days),15,1,None,0.0,0
TCU-00608,Francistown,LO013,Education Loan,47,Private Sector,25548.0,72800.0,22.66,72,1858.0,14,51281.0,2024-05-04,0.0727,805,0,28.3,1,1,181425.0,Current,0,0,None,0.0,0
TCU-00609,Selebi-Phikwe,LO009,Education Loan,54,Self-Employed,8032.0,6600.0,20.95,48,204.0,14,4222.0,2024-04-12,0.0254,850,1,25.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00610,Maun,LO011,Personal Loan,52,Government Employee,10393.0,125200.0,10.48,24,5805.0,13,54759.0,2024-05-23,0.5585,725,2,2.3,1,0,0.0,Late (30–89 days),56,1,Called,11215.0,1
TCU-00611,Francistown,LO012,Personal Loan,55,Private Sector,24877.0,70400.0,14.76,36,2432.0,9,49806.0,2024-09-28,0.0978,850,0,14.4,1,1,105108.0,Current,0,0,None,0.0,0
TCU-00612,Gaborone Main,LO001,Home Loan,32,Private Sector,27533.0,416800.0,10.24,48,10619.0,2,398437.0,2025-04-20,0.3857,850,3,16.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-00613,Maun,LO018,Home Loan,38,Private Sector,28966.0,52700.0,16.14,84,1051.0,11,39793.0,2024-07-19,0.0363,813,0,19.9,1,0,0.0,Current,0,0,None,0.0,0
TCU-00614,Maun,LO011,Agriculture Loan,38,Private Sector,29375.0,262400.0,17.45,36,9414.0,13,150744.0,2024-05-14,0.3205,850,0,4.8,1,0,0.0,Current,0,0,None,0.0,0
TCU-00615,Gaborone Main,LO005,Agriculture Loan,34,Private Sector,6819.0,49000.0,13.5,60,1127.0,1,44453.0,2025-05-07,0.1653,645,2,17.5,0,1,90955.0,Current,0,0,None,0.0,0
TCU-00616,Maun,LO006,Home Loan,54,Self-Employed,16275.0,387100.0,15.57,12,35043.0,6,186677.0,2024-12-16,2.1532,850,0,23.6,0,1,667222.0,Defaulted,324,4,None,84775.0,1
TCU-00617,Maun,LO010,Vehicle Loan,40,Private Sector,16468.0,46100.0,21.94,60,1272.0,12,33547.0,2024-07-05,0.0772,850,0,25.3,0,1,94358.0,Current,0,0,None,0.0,0
TCU-00618,Gaborone Main,LO018,Home Loan,55,Pensioner,7237.0,266800.0,11.08,24,12445.0,14,105837.0,2024-04-12,1.7196,660,1,25.8,0,0,0.0,Late (30–89 days),69,2,Letter Sent,33294.0,1
TCU-00619,Maun,LO013,Education Loan,25,Farmer,14664.0,236700.0,10.61,36,7706.0,18,101927.0,2024-01-01,0.5255,729,0,22.1,0,1,493233.0,Current,0,0,None,0.0,0
TCU-00620,Francistown,LO014,Vehicle Loan,37,Farmer,10097.0,77400.0,12.01,36,2571.0,13,48654.0,2024-05-23,0.2546,644,0,22.3,2,1,120260.0,Early (1–29 days),4,1,None,0.0,0
TCU-00621,Lobatse,LO004,Agriculture Loan,55,Self-Employed,25544.0,221900.0,21.24,60,6033.0,2,187272.0,2025-04-10,0.2362,850,2,26.3,2,1,493630.0,Current,0,0,None,0.0,0
TCU-00622,Selebi-Phikwe,LO010,Business Loan,32,Student,3330.0,38400.0,23.38,84,933.0,5,32004.0,2025-01-06,0.2802,584,2,15.1,1,1,34418.0,Current,0,0,None,0.0,0
TCU-00623,Maun,LO017,Home Loan,68,Self-Employed,19107.0,491600.0,9.79,12,43171.0,1,399447.0,2025-05-12,2.2594,802,1,3.6,1,0,0.0,Current,0,0,None,0.0,0
TCU-00624,Selebi-Phikwe,LO002,Education Loan,55,Student,1877.0,52700.0,10.03,12,4634.0,12,0.0,2024-04-30,2.4688,687,0,17.6,1,0,0.0,Late (30–89 days),32,2,Home Visit,0.0,1
TCU-00625,Lobatse,LO002,Vehicle Loan,51,Pensioner,8879.0,240100.0,18.87,12,22112.0,10,37417.0,2024-08-09,2.4904,850,0,27.7,1,0,0.0,Late (30–89 days),82,2,Called,7038.0,1
TCU-00626,Gaborone Main,LO011,Vehicle Loan,39,Farmer,11389.0,306300.0,10.99,60,6658.0,7,260042.0,2024-11-25,0.5846,769,2,23.5,0,1,291315.0,Current,0,0,None,0.0,0
TCU-00627,Maun,LO004,Agriculture Loan,36,Self-Employed,7256.0,122000.0,18.41,84,2594.0,5,101007.0,2025-01-26,0.3575,743,0,13.4,0,1,132556.0,Current,0,0,None,0.0,0
TCU-00628,Lobatse,LO010,Education Loan,54,Student,3384.0,63500.0,11.58,12,5629.0,4,41395.0,2025-02-18,1.6634,643,0,10.5,0,1,92387.0,Late (30–89 days),86,2,SMS Sent,10488.0,1
TCU-00629,Selebi-Phikwe,LO002,Business Loan,42,Private Sector,19152.0,140500.0,16.16,84,2803.0,10,109763.0,2024-08-12,0.1464,844,0,0.9,0,1,258629.0,Current,0,0,None,0.0,0
TCU-00630,Selebi-Phikwe,LO006,Education Loan,58,Private Sector,19941.0,444900.0,23.68,72,11627.0,9,372163.0,2024-09-24,0.5831,850,4,24.2,0,1,1036657.0,Current,0,0,None,0.0,0
TCU-00631,Maun,LO008,Education Loan,66,Private Sector,19895.0,282900.0,23.78,72,7410.0,1,259528.0,2025-05-02,0.3725,850,0,10.8,1,0,0.0,Current,0,0,None,0.0,0
TCU-00632,Lobatse,LO015,Vehicle Loan,25,Farmer,10093.0,144000.0,8.84,48,3573.0,16,94500.0,2024-02-28,0.354,775,1,21.3,0,1,348919.0,Current,0,0,None,0.0,0
TCU-00633,Lobatse,LO016,Vehicle Loan,23,Student,3965.0,179700.0,11.84,48,4718.0,7,142866.0,2024-11-13,1.1899,617,1,26.3,2,1,308606.0,Late (30–89 days),30,1,Letter Sent,39721.0,1
TCU-00634,Gaborone Main,LO020,Personal Loan,59,Government Employee,17006.0,367600.0,12.36,60,8244.0,12,286834.0,2024-07-02,0.4848,796,0,27.9,1,1,352923.0,Current,0,0,None,0.0,0
TCU-00635,Selebi-Phikwe,LO005,Home Loan,48,Farmer,5196.0,25500.0,15.17,36,886.0,1,21410.0,2025-05-26,0.1705,701,0,19.6,0,1,24476.0,Early (1–29 days),18,1,None,0.0,0
TCU-00636,Maun,LO004,Business Loan,25,Student,1506.0,5800.0,13.57,36,197.0,17,2969.0,2024-01-29,0.1308,661,1,11.6,0,1,10916.0,Current,0,0,None,0.0,0
TCU-00637,Francistown,LO020,Home Loan,28,Student,3509.0,110800.0,22.13,24,5755.0,13,49369.0,2024-06-01,1.6401,568,3,26.7,1,1,264615.0,Late (30–89 days),73,1,Called,12220.0,1
TCU-00638,Francistown,LO020,Business Loan,28,Farmer,14968.0,469200.0,22.89,60,13197.0,4,423736.0,2025-02-02,0.8817,789,3,20.2,0,1,488131.0,Current,0,0,None,0.0,0
TCU-00639,Gaborone Main,LO016,Agriculture Loan,24,Self-Employed,29475.0,53900.0,16.56,72,1186.0,7,48016.0,2024-11-24,0.0402,812,1,22.8,0,1,55534.0,Current,0,0,None,0.0,0
TCU-00640,Selebi-Phikwe,LO003,Vehicle Loan,47,Farmer,3286.0,31300.0,17.95,36,1131.0,1,30395.0,2025-05-24,0.3442,646,2,23.2,0,1,27255.0,Current,0,0,None,0.0,0
TCU-00641,Francistown,LO011,Agriculture Loan,58,Pensioner,4288.0,54100.0,14.47,36,1861.0,16,29261.0,2024-02-23,0.434,689,1,25.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00642,Maun,LO003,Agriculture Loan,33,Private Sector,10887.0,137400.0,8.74,48,3402.0,11,104329.0,2024-07-29,0.3125,672,0,9.1,2,0,0.0,Current,0,0,None,0.0,0
TCU-00643,Maun,LO013,Personal Loan,46,Private Sector,9742.0,205100.0,12.5,48,5452.0,7,154295.0,2024-11-13,0.5596,816,0,20.9,0,1,261040.0,Current,0,0,None,0.0,0
TCU-00644,Selebi-Phikwe,LO002,Agriculture Loan,60,Government Employee,21041.0,243000.0,9.59,12,21317.0,12,0.0,2024-04-28,1.0131,818,2,2.5,0,1,500132.0,Current,0,0,None,0.0,0
TCU-00645,Maun,LO010,Education Loan,40,Pensioner,5569.0,89700.0,22.23,24,4664.0,15,31391.0,2024-03-29,0.8375,660,4,14.3,0,1,198799.0,Current,0,0,None,0.0,0
TCU-00646,Lobatse,LO012,Vehicle Loan,37,Farmer,11860.0,255800.0,18.77,60,6603.0,11,201651.0,2024-07-12,0.5567,748,2,1.8,0,1,578397.0,Late (30–89 days),59,1,SMS Sent,65615.0,1
TCU-00647,Francistown,LO010,Education Loan,47,Farmer,3764.0,17700.0,18.7,48,526.0,17,11211.0,2024-01-26,0.1397,728,1,16.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-00648,Lobatse,LO006,Agriculture Loan,56,Government Employee,23858.0,76000.0,10.11,24,3511.0,18,17236.0,2024-01-07,0.1472,850,1,24.5,1,1,89808.0,Early (1–29 days),21,1,None,0.0,0
TCU-00649,Selebi-Phikwe,LO010,Agriculture Loan,52,Pensioner,7696.0,163500.0,19.08,60,4248.0,9,125324.0,2024-09-13,0.552,802,3,5.0,0,1,170938.0,Current,0,0,None,0.0,0
TCU-00650,Maun,LO001,Vehicle Loan,38,Private Sector,25331.0,202900.0,19.52,60,5322.0,10,168766.0,2024-08-20,0.2101,850,0,19.0,0,1,467108.0,Current,0,0,None,0.0,0
TCU-00651,Maun,LO011,Agriculture Loan,51,Self-Employed,18360.0,106900.0,11.86,24,5025.0,11,57453.0,2024-07-18,0.2737,827,0,14.2,1,0,0.0,Current,0,0,None,0.0,0
TCU-00652,Lobatse,LO015,Home Loan,52,Government Employee,23379.0,435700.0,14.89,24,21103.0,10,228908.0,2024-08-10,0.9026,789,3,20.0,2,1,1047178.0,Defaulted,195,9,Called,150010.0,1
TCU-00653,Lobatse,LO005,Agriculture Loan,39,Student,2907.0,27100.0,14.87,48,752.0,9,21583.0,2024-09-08,0.2587,757,0,28.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00654,Gaborone Main,LO002,Home Loan,27,Government Employee,22494.0,451400.0,11.65,24,21175.0,10,235967.0,2024-08-06,0.9414,850,0,18.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-00655,Lobatse,LO006,Business Loan,41,Government Employee,10775.0,160000.0,14.85,60,3794.0,2,147703.0,2025-04-25,0.3521,723,0,3.8,2,0,0.0,Defaulted,110,5,Home Visit,117587.0,1
TCU-00656,Francistown,LO001,Education Loan,46,Farmer,11257.0,434700.0,17.57,24,21612.0,2,392139.0,2025-04-03,1.9199,850,4,28.4,0,0,0.0,Early (1–29 days),5,1,None,0.0,0
TCU-00657,Selebi-Phikwe,LO005,Personal Loan,61,Self-Employed,39744.0,336100.0,23.4,36,13081.0,8,250095.0,2024-10-26,0.3291,850,1,24.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-00658,Maun,LO017,Personal Loan,34,Pensioner,6938.0,20800.0,12.2,36,693.0,9,14310.0,2024-09-26,0.0999,685,1,1.7,1,0,0.0,Late (30–89 days),65,1,Legal Notice,1898.0,1
TCU-00659,Lobatse,LO001,Home Loan,22,Student,2832.0,51100.0,9.06,72,923.0,9,42679.0,2024-10-03,0.3259,572,3,23.6,0,1,122790.0,Current,0,0,None,0.0,0
TCU-00660,Selebi-Phikwe,LO003,Agriculture Loan,39,Government Employee,23527.0,448400.0,8.86,24,20456.0,14,165617.0,2024-04-19,0.8695,850,0,2.4,0,1,425333.0,Defaulted,96,8,Legal Notice,131098.0,1
TCU-00661,Lobatse,LO015,Agriculture Loan,26,Private Sector,26962.0,57400.0,10.39,72,1075.0,13,41388.0,2024-05-22,0.0399,850,0,28.6,0,0,0.0,Early (1–29 days),11,1,None,0.0,0
TCU-00662,Francistown,LO016,Business Loan,62,Pensioner,8249.0,175300.0,15.77,72,3780.0,16,124943.0,2024-03-03,0.4582,737,1,2.8,3,1,401945.0,Late (30–89 days),37,1,Letter Sent,18373.0,1
TCU-00663,Selebi-Phikwe,LO019,Home Loan,36,Private Sector,20437.0,146300.0,15.11,84,2832.0,6,130459.0,2024-12-19,0.1386,746,4,7.9,1,1,132655.0,Current,0,0,None,0.0,0
TCU-00664,Selebi-Phikwe,LO001,Agriculture Loan,49,Government Employee,19467.0,353500.0,22.67,72,9023.0,15,261770.0,2024-03-08,0.4635,831,2,9.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-00665,Francistown,LO008,Education Loan,56,Student,2097.0,34600.0,22.14,36,1324.0,4,28281.0,2025-02-16,0.6314,742,0,22.6,0,1,35881.0,Current,0,0,None,0.0,0
TCU-00666,Gaborone Main,LO014,Agriculture Loan,47,Self-Employed,36593.0,473300.0,11.86,12,42021.0,4,290557.0,2025-02-04,1.1483,850,0,6.3,0,1,1046288.0,Late (30–89 days),42,2,Home Visit,73135.0,1
TCU-00667,Francistown,LO016,Agriculture Loan,49,Farmer,3717.0,16300.0,13.51,48,441.0,8,11834.0,2024-10-23,0.1186,621,0,15.0,2,0,0.0,Current,0,0,None,0.0,0
TCU-00668,Lobatse,LO005,Education Loan,61,Government Employee,12792.0,394200.0,21.89,36,15032.0,2,319980.0,2025-04-29,1.1751,797,1,12.8,0,1,471796.0,Late (30–89 days),88,2,Legal Notice,94939.0,1
TCU-00669,Maun,LO007,Business Loan,43,Pensioner,9793.0,227100.0,22.63,72,5791.0,10,190082.0,2024-08-30,0.5913,740,3,9.7,2,1,238956.0,Current,0,0,None,0.0,0
TCU-00670,Gaborone Main,LO015,Vehicle Loan,68,Self-Employed,31988.0,141700.0,10.72,84,2405.0,16,105655.0,2024-03-01,0.0752,850,0,0.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00671,Lobatse,LO018,Business Loan,53,Self-Employed,33669.0,479100.0,17.76,12,43869.0,8,153314.0,2024-10-29,1.3029,850,2,8.8,1,1,1049994.0,Defaulted,223,6,SMS Sent,71264.0,1
TCU-00672,Selebi-Phikwe,LO003,Home Loan,23,Student,3127.0,24900.0,18.2,60,635.0,12,18706.0,2024-06-09,0.2031,593,2,3.7,0,1,49818.0,Current,0,0,None,0.0,0
TCU-00673,Gaborone Main,LO011,Education Loan,23,Government Employee,16111.0,230000.0,14.31,12,20685.0,3,163349.0,2025-03-20,1.2839,720,2,1.5,0,0,0.0,Early (1–29 days),23,1,None,0.0,0
TCU-00674,Selebi-Phikwe,LO003,Personal Loan,67,Private Sector,9358.0,28200.0,19.56,12,2606.0,5,16382.0,2025-01-03,0.2785,816,0,12.7,1,1,48693.0,Current,0,0,None,0.0,0
TCU-00675,Gaborone Main,LO007,Vehicle Loan,31,Pensioner,4954.0,170500.0,12.02,12,15150.0,12,0.0,2024-01-25,3.0581,691,0,7.0,0,1,388710.0,Late (30–89 days),78,2,Letter Sent,0.0,1
TCU-00676,Selebi-Phikwe,LO018,Personal Loan,53,Government Employee,8682.0,64200.0,17.53,12,5872.0,6,30664.0,2024-12-23,0.6763,713,1,11.4,2,1,74583.0,Current,0,0,None,0.0,0
TCU-00677,Lobatse,LO012,Education Loan,40,Self-Employed,17983.0,378300.0,12.47,24,17891.0,7,263860.0,2024-11-30,0.9949,747,1,13.6,3,0,0.0,Late (30–89 days),37,1,SMS Sent,51944.0,1
TCU-00678,Lobatse,LO010,Agriculture Loan,35,Private Sector,22181.0,409800.0,14.09,12,36812.0,10,63862.0,2024-08-23,1.6596,850,3,7.9,0,1,478614.0,Defaulted,260,6,None,39902.0,1
TCU-00679,Maun,LO015,Vehicle Loan,46,Student,3606.0,34400.0,17.19,36,1230.0,9,22231.0,2024-09-11,0.3411,685,0,2.0,0,1,27521.0,Current,0,0,None,0.0,0
TCU-00680,Maun,LO007,Agriculture Loan,28,Government Employee,11243.0,269000.0,9.68,48,6781.0,17,155422.0,2024-01-23,0.6031,725,0,4.0,0,1,641516.0,Current,0,0,None,0.0,0
TCU-00681,Gaborone Main,LO016,Business Loan,62,Student,1550.0,9300.0,21.98,60,257.0,8,7178.0,2024-10-06,0.1658,675,2,5.0,0,0,0.0,Defaulted,344,9,Home Visit,5554.0,1
TCU-00682,Lobatse,LO002,Agriculture Loan,33,Government Employee,9071.0,104700.0,12.86,48,2802.0,11,78309.0,2024-07-26,0.3089,647,0,8.5,1,1,163498.0,Defaulted,112,12,Home Visit,60762.0,1
TCU-00683,Selebi-Phikwe,LO008,Agriculture Loan,57,Student,4470.0,25500.0,17.77,48,746.0,2,22768.0,2025-04-28,0.1669,624,2,16.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00684,Francistown,LO016,Agriculture Loan,44,Self-Employed,23522.0,218700.0,17.83,24,10900.0,6,162173.0,2024-12-06,0.4634,850,1,13.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-00685,Lobatse,LO011,Education Loan,62,Private Sector,21185.0,426300.0,17.39,84,8808.0,11,360733.0,2024-07-29,0.4158,802,3,29.7,0,1,758085.0,Current,0,0,None,0.0,0
TCU-00686,Maun,LO016,Personal Loan,36,Student,2639.0,44600.0,23.02,60,1258.0,4,36751.0,2025-02-06,0.4767,722,0,12.5,1,1,84240.0,Current,0,0,None,0.0,0
TCU-00687,Gaborone Main,LO017,Personal Loan,34,Student,3233.0,102600.0,13.25,84,1880.0,4,87496.0,2025-02-19,0.5815,678,4,6.1,0,1,118200.0,Early (1–29 days),15,1,None,0.0,0
TCU-00688,Maun,LO013,Personal Loan,29,Farmer,11374.0,103600.0,11.73,48,2714.0,1,95891.0,2025-05-04,0.2386,810,1,20.5,3,1,144786.0,Current,0,0,None,0.0,0
TCU-00689,Selebi-Phikwe,LO019,Education Loan,56,Government Employee,22971.0,344000.0,23.92,48,11200.0,16,228053.0,2024-02-09,0.4876,850,0,3.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00690,Lobatse,LO016,Personal Loan,43,Private Sector,13749.0,310200.0,15.49,60,7460.0,4,250216.0,2025-02-24,0.5426,753,1,18.0,0,1,515149.0,Current,0,0,None,0.0,0
TCU-00691,Lobatse,LO002,Home Loan,58,Farmer,10028.0,185400.0,22.49,36,7128.0,12,105798.0,2024-06-15,0.7108,721,1,29.1,0,1,226813.0,Current,0,0,None,0.0,0
TCU-00692,Gaborone Main,LO010,Business Loan,33,Farmer,5681.0,145200.0,16.15,72,3162.0,3,135151.0,2025-03-31,0.5566,641,3,3.9,0,1,357766.0,Late (30–89 days),61,2,Home Visit,40354.0,1
TCU-00693,Lobatse,LO012,Agriculture Loan,23,Student,3402.0,7900.0,15.26,72,168.0,3,6511.0,2025-03-08,0.0494,741,1,14.5,0,1,18781.0,Late (30–89 days),35,1,Home Visit,1733.0,1
TCU-00694,Maun,LO018,Home Loan,64,Pensioner,6867.0,213300.0,17.52,12,19507.0,12,0.0,2024-02-10,2.8407,816,0,4.4,1,1,192394.0,Late (30–89 days),72,2,SMS Sent,0.0,1
TCU-00695,Maun,LO008,Vehicle Loan,41,Private Sector,25229.0,227700.0,15.92,12,20651.0,12,0.0,2024-06-25,0.8185,840,2,4.8,0,1,515516.0,Defaulted,352,4,Called,0.0,1
TCU-00696,Maun,LO008,Home Loan,62,Farmer,7877.0,18000.0,13.47,48,487.0,17,10217.0,2024-01-29,0.0618,703,2,11.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00697,Francistown,LO008,Education Loan,54,Farmer,9255.0,25400.0,17.8,48,743.0,15,16314.0,2024-03-08,0.0803,727,2,1.7,0,1,48394.0,Current,0,0,None,0.0,0
TCU-00698,Maun,LO016,Education Loan,60,Self-Employed,21560.0,420600.0,17.64,60,10598.0,13,303244.0,2024-05-20,0.4916,791,0,14.9,0,1,787919.0,Current,0,0,None,0.0,0
TCU-00699,Lobatse,LO008,Home Loan,40,Pensioner,9561.0,58000.0,11.46,36,1912.0,11,39225.0,2024-07-15,0.2,670,0,13.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-00700,Maun,LO018,Education Loan,40,Private Sector,13707.0,293000.0,11.19,72,5606.0,8,246326.0,2024-10-25,0.409,766,0,23.8,1,1,556908.0,Current,0,0,None,0.0,0
TCU-00701,Selebi-Phikwe,LO018,Home Loan,39,Pensioner,4878.0,45400.0,23.48,84,1105.0,4,36774.0,2025-02-06,0.2265,735,3,13.9,3,0,0.0,Current,0,0,None,0.0,0
TCU-00702,Selebi-Phikwe,LO020,Personal Loan,25,Farmer,8716.0,31400.0,11.31,36,1033.0,16,14935.0,2024-02-25,0.1185,822,0,3.7,0,1,30239.0,Early (1–29 days),22,1,None,0.0,0
TCU-00703,Gaborone Main,LO004,Home Loan,58,Government Employee,24606.0,145700.0,12.23,24,6874.0,9,90077.0,2024-09-30,0.2794,850,0,17.7,1,1,355928.0,Early (1–29 days),6,1,None,0.0,0
TCU-00704,Lobatse,LO009,Vehicle Loan,27,Pensioner,4747.0,43200.0,12.25,60,966.0,12,34000.0,2024-06-18,0.2035,692,3,8.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-00705,Francistown,LO004,Personal Loan,50,Private Sector,15805.0,70800.0,22.27,84,1670.0,5,56828.0,2025-01-24,0.1057,817,1,13.4,1,1,59133.0,Current,0,0,None,0.0,0
TCU-00706,Francistown,LO003,Education Loan,35,Self-Employed,34130.0,88300.0,14.76,24,4271.0,7,56478.0,2024-11-17,0.1251,850,0,21.6,2,1,202396.0,Current,0,0,None,0.0,0
TCU-00707,Gaborone Main,LO015,Agriculture Loan,63,Student,4300.0,41900.0,14.41,48,1154.0,3,37656.0,2025-03-22,0.2684,746,0,7.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00708,Lobatse,LO017,Business Loan,63,Pensioner,9075.0,159500.0,20.29,12,14797.0,12,0.0,2024-06-11,1.6305,758,1,2.0,0,0,0.0,Late (30–89 days),84,2,Called,0.0,1
TCU-00709,Maun,LO006,Education Loan,36,Farmer,3801.0,104300.0,17.38,84,2154.0,12,79855.0,2024-06-29,0.5667,604,0,1.0,3,0,0.0,Defaulted,141,7,Called,61311.0,1
TCU-00710,Selebi-Phikwe,LO018,Home Loan,56,Government Employee,20295.0,331400.0,12.31,12,29493.0,7,135088.0,2024-11-29,1.4532,850,2,15.6,0,1,297148.0,Defaulted,114,10,Called,63513.0,1
TCU-00711,Maun,LO019,Home Loan,37,Pensioner,6774.0,138000.0,19.56,24,6994.0,16,39563.0,2024-02-13,1.0325,696,1,24.1,0,1,237429.0,Current,0,0,None,0.0,0
TCU-00712,Lobatse,LO019,Agriculture Loan,55,Self-Employed,34155.0,129500.0,23.02,24,6784.0,1,121459.0,2025-05-30,0.1986,850,0,1.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-00713,Maun,LO012,Personal Loan,46,Farmer,6775.0,7000.0,15.25,72,149.0,13,5263.0,2024-05-30,0.022,630,0,23.9,0,1,16316.0,Current,0,0,None,0.0,0
TCU-00714,Maun,LO007,Vehicle Loan,67,Farmer,4565.0,55900.0,10.76,72,1057.0,14,40271.0,2024-04-13,0.2315,681,0,14.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-00715,Selebi-Phikwe,LO002,Vehicle Loan,54,Pensioner,4407.0,36200.0,16.35,12,3290.0,12,0.0,2024-04-13,0.7465,696,0,7.0,0,1,53786.0,Current,0,0,None,0.0,0
TCU-00716,Gaborone Main,LO017,Education Loan,40,Self-Employed,8439.0,116900.0,20.34,12,10848.0,12,0.0,2024-03-09,1.2855,674,0,24.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-00717,Lobatse,LO013,Home Loan,34,Government Employee,14705.0,63700.0,23.28,24,3345.0,3,52137.0,2025-03-04,0.2275,673,0,16.6,0,0,0.0,Defaulted,123,5,Letter Sent,41005.0,1
TCU-00718,Gaborone Main,LO008,Vehicle Loan,68,Farmer,13982.0,170600.0,10.27,72,3184.0,2,161176.0,2025-04-15,0.2277,850,0,22.0,0,1,413891.0,Current,0,0,None,0.0,0
TCU-00719,Maun,LO017,Business Loan,43,Student,3837.0,97300.0,19.08,84,2107.0,9,76791.0,2024-09-08,0.5491,748,0,15.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-00720,Francistown,LO018,Business Loan,38,Government Employee,22356.0,425200.0,15.7,24,20758.0,14,169125.0,2024-04-10,0.9285,850,1,12.7,0,0,0.0,Late (30–89 days),69,2,None,57016.0,1
