customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default,credit_risk_cat,dti_high,income_low,loan_large,tenure_short,collateral_ratio,payment_burden,loan_income_ratio,branch_enc,ltype_enc,occ_enc,default_probability,risk_level
TCU-00392,Lobatse,LO006,Home Loan,49,Farmer,6054.0,69700.0,13.07,60,1588.0,6,55486.0,2024-12-26,0.2623,672,0,15.6,0,1,107008.0,Current,0,0,,0.0,0,2,0,0,0,0,1.5352654232424676,0.2623059134456558,11.513049223653782,2,3,0,0.1053628913932179,Low Risk
TCU-00393,Selebi-Phikwe,LO008,Home Loan,23,Private Sector,21489.0,45800.0,21.56,60,1254.0,15,33247.0,2024-03-21,0.0584,841,0,1.6,0,1,62275.0,Current,0,0,,0.0,0,0,0,0,0,1,1.35971615720524,0.058355437665782495,2.1313230024663783,4,3,3,0.09422846180015941,Low Risk
TCU-00394,Lobatse,LO005,Agriculture Loan,39,Private Sector,23756.0,9200.0,13.14,84,168.0,6,8265.0,2024-12-20,0.0071,850,1,12.5,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.00707189762586294,0.3872705842734467,2,0,3,0.13776095655690657,Low Risk
TCU-00395,Francistown,LO008,Agriculture Loan,31,Farmer,11990.0,182300.0,20.68,84,4123.0,2,170552.0,2025-04-24,0.3439,634,0,6.0,1,0,0.0,Current,0,0,,0.0,0,3,0,0,0,0,0.0,0.3438698915763136,15.204336947456213,0,0,0,0.17071763625808617,Low Risk
TCU-00396,Lobatse,LO005,Home Loan,45,Private Sector,28640.0,287600.0,21.43,36,10899.0,10,189614.0,2024-08-18,0.3806,850,1,12.4,1,1,389507.0,Defaulted,106,5,Letter Sent,88960.0,1,0,0,0,1,0,1.354335883171071,0.38055167597765366,10.041899441340782,2,3,3,0.5253707737221687,High Risk
TCU-00397,Lobatse,LO020,Education Loan,58,Student,4534.0,47800.0,14.55,60,1126.0,5,38482.0,2025-01-30,0.2483,777,1,26.9,0,1,83169.0,Current,0,0,,0.0,0,1,0,1,0,0,1.739937238493724,0.24834583149536832,10.54256726951919,2,2,5,0.1106214186001127,Low Risk
TCU-00398,Gaborone Main,LO013,Home Loan,33,Private Sector,10941.0,131400.0,15.55,36,4590.0,17,60735.0,2024-01-12,0.4195,780,3,12.6,0,1,224953.0,Current,0,0,,0.0,0,1,0,0,0,0,1.7119710806697108,0.4195228955305731,12.00987112695366,1,3,3,0.11644124019418121,Low Risk
TCU-00399,Francistown,LO010,Vehicle Loan,35,Private Sector,25630.0,83600.0,17.41,36,2998.0,11,53723.0,2024-07-26,0.117,850,0,4.7,0,1,181651.0,Current,0,0,,0.0,0,0,0,0,0,0,2.172858851674641,0.11697229808817791,3.2618025751072963,0,5,3,0.10261245235356134,Low Risk
TCU-00400,Lobatse,LO002,Agriculture Loan,51,Farmer,4093.0,133000.0,13.88,84,2484.0,8,109343.0,2024-10-31,0.6069,654,2,25.6,0,1,246070.0,Current,0,0,,0.0,0,3,1,1,0,0,1.8501503759398497,0.6068898118739311,32.494502809675055,2,0,0,0.28060153790149245,Medium Risk
TCU-00401,Gaborone Main,LO013,Agriculture Loan,66,Pensioner,9674.0,174400.0,12.74,72,3477.0,8,147271.0,2024-10-25,0.3594,850,3,27.3,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.3594169940045483,18.027703121769694,1,0,2,0.10953293960722506,Low Risk
TCU-00402,Selebi-Phikwe,LO015,Business Loan,54,Self-Employed,13100.0,185600.0,9.63,72,3404.0,2,163694.0,2025-04-17,0.2598,834,2,25.7,0,1,184665.0,Current,0,0,,0.0,0,0,0,0,0,0,0.9949622844827586,0.2598473282442748,14.16793893129771,4,1,4,0.10503938625996241,Low Risk
TCU-00403,Gaborone Main,LO003,Education Loan,53,Farmer,10884.0,182400.0,15.8,36,6395.0,12,106472.0,2024-06-14,0.5876,798,0,16.3,0,1,382694.0,Current,0,0,,0.0,0,1,1,0,0,0,2.0981030701754384,0.5875597206909224,16.758544652701215,1,2,0,0.1387733691073881,Low Risk
TCU-00404,Gaborone Main,LO018,Business Loan,35,Student,3047.0,28400.0,16.6,72,625.0,14,20787.0,2024-04-15,0.2051,659,0,2.0,0,0,0.0,Current,0,0,,0.0,0,3,0,1,0,0,0.0,0.2051197899573351,9.320643255661306,1,1,5,0.20207028273989888,Medium Risk
TCU-00405,Gaborone Main,LO001,Vehicle Loan,37,Private Sector,6671.0,69500.0,19.04,12,6406.0,10,11512.0,2024-08-13,0.9603,790,1,21.9,0,1,151966.0,Current,0,0,,0.0,0,1,1,0,0,0,2.1865611510791365,0.9602758207165343,10.418228151701394,1,5,3,0.3141933385619331,Medium Risk
TCU-00406,Selebi-Phikwe,LO004,Business Loan,56,Farmer,5565.0,28100.0,14.73,36,970.0,17,13472.0,2024-01-13,0.1743,788,1,2.4,1,0,0.0,Late (30–89 days),43,2,Legal Notice,2363.0,1,1,0,0,0,0,0.0,0.17430368373764601,5.049415992812219,4,1,0,0.4718071171563782,High Risk
TCU-00407,Lobatse,LO019,Business Loan,53,Government Employee,12283.0,64800.0,18.28,48,1913.0,13,42516.0,2024-05-16,0.1557,702,0,25.6,0,1,118876.0,Current,0,0,,0.0,0,2,0,0,0,0,1.8345061728395062,0.1557437108198323,5.275584140682244,2,1,1,0.11057091777814705,Low Risk
TCU-00408,Lobatse,LO001,Business Loan,36,Pensioner,4127.0,24500.0,12.16,48,647.0,9,18771.0,2024-09-06,0.1568,575,0,11.5,0,1,28113.0,Current,0,0,,0.0,0,4,0,1,0,0,1.147469387755102,0.15677247395202326,5.936515628786043,2,1,2,0.09286239386605968,Low Risk
TCU-00409,Maun,LO005,Home Loan,50,Student,2611.0,9000.0,20.77,48,278.0,8,7219.0,2024-10-22,0.1065,694,0,6.6,0,0,0.0,Current,0,0,,0.0,0,2,0,1,0,0,0.0,0.10647261585599387,3.4469551895825354,3,3,5,0.2010348867555603,Medium Risk
TCU-00410,Selebi-Phikwe,LO017,Home Loan,36,Pensioner,5101.0,16100.0,16.12,24,789.0,16,5072.0,2024-02-23,0.1547,775,0,6.5,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.15467555381297785,3.156243873750245,4,3,2,0.08778493939525625,Low Risk
TCU-00411,Selebi-Phikwe,LO010,Business Loan,27,Farmer,11660.0,46900.0,12.36,36,1566.0,2,44080.0,2025-04-04,0.1343,762,1,28.6,0,1,75050.0,Current,0,0,,0.0,0,1,0,0,0,0,1.6002132196162047,0.13430531732418524,4.02229845626072,4,1,0,0.10850665312366256,Low Risk
TCU-00412,Gaborone Main,LO013,Vehicle Loan,31,Farmer,13249.0,461200.0,17.73,24,22965.0,12,204910.0,2024-06-28,1.7333,850,1,13.9,0,0,0.0,Defaulted,159,10,Called,100011.0,1,0,1,0,1,0,0.0,1.7333383651596348,34.810174352781345,1,5,0,0.9112917515860006,Critical
TCU-00413,Lobatse,LO012,Vehicle Loan,22,Government Employee,14877.0,161400.0,20.0,48,4911.0,1,141629.0,2025-05-16,0.3301,771,3,29.8,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.3301068763863682,10.848961484170196,2,5,1,0.10312231190861952,Low Risk
TCU-00414,Lobatse,LO016,Agriculture Loan,68,Self-Employed,28786.0,327200.0,22.86,72,8389.0,9,253763.0,2024-09-09,0.2914,850,0,24.5,0,0,0.0,Current,0,0,,0.0,0,0,0,0,1,0,0.0,0.2914263878274161,11.366636559438616,2,0,4,0.09681608935212059,Low Risk
TCU-00415,Francistown,LO009,Business Loan,51,Student,3608.0,141300.0,8.69,84,2251.0,15,109877.0,2024-04-04,0.6239,746,1,27.1,0,1,214636.0,Current,0,0,,0.0,0,1,1,1,0,0,1.5190092002830857,0.6238913525498891,39.1629711751663,0,1,5,0.157834217615071,Low Risk
TCU-00416,Selebi-Phikwe,LO019,Home Loan,56,Student,4069.0,147400.0,21.98,12,13794.0,6,71646.0,2024-12-18,3.39,678,0,6.7,1,0,0.0,Defaulted,176,10,SMS Sent,28709.0,1,2,1,1,0,0,0.0,2.0,36.225116736298844,4,3,5,0.9645596835207413,Critical
TCU-00417,Lobatse,LO014,Agriculture Loan,66,Farmer,6460.0,35500.0,11.39,24,1661.0,11,17748.0,2024-07-21,0.2571,723,1,6.8,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.25712074303405574,5.495356037151703,2,0,0,0.09002622604495646,Low Risk
TCU-00418,Lobatse,LO004,Agriculture Loan,48,Farmer,4994.0,45700.0,12.79,36,1535.0,17,22620.0,2024-01-31,0.3074,701,1,20.3,0,1,94967.0,Defaulted,111,4,SMS Sent,11196.0,1,2,0,1,0,0,2.0780525164113786,0.30736884261113334,9.150981177412895,2,0,0,0.07895992909919376,Low Risk
TCU-00419,Lobatse,LO009,Vehicle Loan,46,Pensioner,6839.0,73700.0,14.25,36,2528.0,7,57738.0,2024-11-18,0.3696,799,0,2.2,0,1,71511.0,Current,0,0,,0.0,0,1,0,0,0,0,0.9702985074626865,0.36964468489545255,10.776429302529609,2,5,2,0.10136088574588953,Low Risk
TCU-00420,Lobatse,LO004,Education Loan,30,Government Employee,12751.0,387300.0,14.21,60,9054.0,2,347148.0,2025-05-01,0.7101,711,1,0.6,0,0,0.0,Current,0,0,,0.0,0,2,1,0,1,1,0.0,0.7100619559250255,30.374088306799468,2,2,1,0.4336666920831169,Medium Risk
TCU-00421,Selebi-Phikwe,LO008,Education Loan,42,Student,3196.0,99000.0,13.9,48,2700.0,14,67330.0,2024-04-12,0.8448,661,0,15.8,0,0,0.0,Late (30–89 days),80,1,,11805.0,1,3,1,1,0,0,0.0,0.8448060075093867,30.97622027534418,4,2,5,0.7692617349679753,Critical
TCU-00422,Francistown,LO015,Personal Loan,57,Farmer,8786.0,71100.0,11.14,72,1358.0,15,48735.0,2024-04-01,0.1546,795,4,1.4,2,1,103232.0,Current,0,0,,0.0,0,1,0,0,0,1,1.4519268635724332,0.15456407921693605,8.092419758707035,0,4,0,0.24060585848349497,Medium Risk
TCU-00423,Francistown,LO018,Agriculture Loan,64,Government Employee,20332.0,216100.0,22.02,60,5971.0,16,150011.0,2024-03-07,0.2937,819,2,11.8,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.2936749950816447,10.62856580759394,0,0,1,0.09342137030098584,Low Risk
TCU-00424,Gaborone Main,LO004,Personal Loan,29,Self-Employed,16249.0,98100.0,23.1,60,2771.0,5,78155.0,2025-01-11,0.1705,843,0,11.7,1,1,176884.0,Current,0,0,,0.0,0,0,0,0,0,0,1.803098878695209,0.1705335712966952,6.037294602744784,1,4,4,0.18727177619577934,Low Risk
TCU-00425,Francistown,LO017,Agriculture Loan,45,Student,3606.0,31500.0,16.84,48,906.0,7,23454.0,2024-11-19,0.2512,789,1,13.9,0,1,60830.0,Current,0,0,,0.0,0,1,0,1,0,0,1.931111111111111,0.2512479201331115,8.735440931780365,0,0,5,0.08538696049746979,Low Risk
TCU-00426,Gaborone Main,LO009,Agriculture Loan,41,Pensioner,7444.0,59700.0,13.02,48,1602.0,16,39687.0,2024-03-01,0.2152,672,0,24.9,0,0,0.0,Early (1–29 days),28,1,,0.0,0,2,0,0,0,0,0.0,0.21520687802256852,8.019881783987104,1,0,2,0.10538323407684003,Low Risk
TCU-00427,Selebi-Phikwe,LO010,Agriculture Loan,33,Farmer,13949.0,10200.0,14.58,48,282.0,2,9761.0,2025-04-29,0.0202,764,1,8.8,0,1,23007.0,Current,0,0,,0.0,0,1,0,0,0,0,2.2555882352941174,0.020216502975123663,0.7312352139938347,4,0,0,0.09437108679653029,Low Risk
TCU-00428,Maun,LO015,Agriculture Loan,59,Government Employee,10783.0,128700.0,13.01,24,6119.0,11,61537.0,2024-08-02,0.5675,722,2,22.2,0,0,0.0,Current,0,0,,0.0,0,2,1,0,0,0,0.0,0.5674673096540851,11.935453955300009,3,0,1,0.16070398993558627,Low Risk
TCU-00429,Selebi-Phikwe,LO006,Personal Loan,31,Farmer,4153.0,39200.0,9.31,60,820.0,6,33128.0,2024-12-12,0.1974,742,1,1.5,0,1,77207.0,Current,0,0,,0.0,0,1,0,1,0,1,1.9695663265306123,0.19744762822056344,9.438959788104984,4,4,0,0.11560447464188071,Low Risk
TCU-00430,Gaborone Main,LO015,Agriculture Loan,66,Student,2837.0,46700.0,8.68,12,4077.0,12,0.0,2024-03-25,1.4371,700,1,27.3,0,0,0.0,Late (30–89 days),74,1,Called,0.0,1,2,1,1,0,0,0.0,1.4370814240394783,16.46105040535777,1,0,5,0.5678099211960193,High Risk
TCU-00431,Selebi-Phikwe,LO010,Education Loan,46,Farmer,4503.0,77600.0,21.86,60,2137.0,11,57720.0,2024-07-08,0.4746,674,2,23.6,0,1,172516.0,Current,0,0,,0.0,0,2,1,1,0,0,2.223144329896907,0.4745725072174106,17.23295580723962,4,2,0,0.08527056972543803,Low Risk
TCU-00432,Gaborone Main,LO006,Education Loan,35,Student,3933.0,24200.0,13.37,12,2166.0,12,0.0,2024-05-11,0.5507,608,1,3.1,0,0,0.0,Defaulted,153,11,Legal Notice,0.0,1,3,1,1,0,0,0.0,0.5507246376811594,6.153063818967709,1,2,5,0.7510613024394847,Critical
TCU-00433,Gaborone Main,LO008,Home Loan,32,Farmer,3554.0,148500.0,13.05,60,3383.0,3,122873.0,2025-03-31,0.9519,603,3,29.9,0,1,292468.0,Late (30–89 days),32,1,Called,16639.0,1,3,1,1,0,0,1.9694814814814814,0.9518851997749015,41.78390545863815,1,3,0,0.8346371595875494,Critical
TCU-00434,Lobatse,LO007,Education Loan,30,Pensioner,6154.0,65600.0,9.65,36,2106.0,9,44638.0,2024-09-23,0.3422,680,3,12.3,0,1,99914.0,Early (1–29 days),24,1,,0.0,0,2,0,0,0,0,1.523079268292683,0.3422164445888853,10.659733506662333,2,2,2,0.10613302756843111,Low Risk
TCU-00435,Francistown,LO012,Education Loan,39,Student,3801.0,97500.0,15.01,24,4728.0,7,68984.0,2024-11-19,1.2439,659,1,2.8,0,1,168892.0,Defaulted,135,8,Letter Sent,55819.0,1,3,1,1,0,0,1.732225641025641,1.2438831886345698,25.651144435674823,0,2,5,0.8519054938047158,Critical
TCU-00436,Maun,LO001,Personal Loan,31,Private Sector,15052.0,192400.0,10.13,12,16927.0,12,0.0,2024-06-28,1.1246,774,3,17.9,1,1,268038.0,Late (30–89 days),47,1,Called,0.0,1,1,1,0,0,0,1.393128898128898,1.1245681636991762,12.782354504384799,3,4,3,0.7798343498758264,Critical
TCU-00437,Francistown,LO012,Agriculture Loan,42,Farmer,11134.0,250400.0,22.17,48,7912.0,1,230190.0,2025-05-03,0.7106,746,2,19.9,0,0,0.0,Current,0,0,,0.0,0,1,1,0,1,0,0.0,0.7106161307706126,22.48967127716903,0,0,0,0.28213140896537797,Medium Risk
TCU-00438,Francistown,LO020,Vehicle Loan,45,Student,3974.0,72900.0,20.88,60,1967.0,8,56317.0,2024-10-20,0.495,776,1,28.3,2,0,0.0,Current,0,0,,0.0,0,1,1,1,0,0,0.0,0.4949672873678913,18.344237544036236,0,5,5,0.32380968488343115,Medium Risk
TCU-00439,Gaborone Main,LO003,Personal Loan,48,Self-Employed,30278.0,86700.0,9.39,72,1580.0,8,71913.0,2024-10-19,0.0522,832,4,13.0,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.05218310324327895,2.863465222273598,1,4,4,0.11568481292938795,Low Risk
TCU-00440,Gaborone Main,LO013,Personal Loan,56,Student,3657.0,123500.0,19.57,72,2927.0,6,100374.0,2024-12-19,0.8004,710,2,28.6,1,0,0.0,Current,0,0,,0.0,0,2,1,1,0,0,0.0,0.8003828274541974,33.770850423844685,1,4,5,0.3662327107987949,Medium Risk
TCU-00441,Lobatse,LO008,Business Loan,32,Student,1763.0,40700.0,23.26,48,1310.0,1,36140.0,2025-05-22,0.7431,617,3,7.9,0,0,0.0,Defaulted,243,10,Called,19230.0,1,3,1,1,0,0,0.0,0.7430516165626773,23.085649461145774,2,1,5,0.7800015166943112,Critical
TCU-00442,Lobatse,LO013,Business Loan,22,Student,4731.0,206400.0,16.49,12,18775.0,2,169226.0,2025-04-19,3.9685,668,2,2.2,0,1,269805.0,Defaulted,269,5,SMS Sent,98309.0,1,3,1,1,0,0,1.3071947674418605,2.0,43.62714013950539,2,1,5,0.863449878737912,Critical
TCU-00443,Selebi-Phikwe,LO007,Personal Loan,28,Farmer,9349.0,173200.0,22.65,12,16265.0,12,0.0,2024-06-08,1.7398,705,0,11.3,2,1,217906.0,Late (30–89 days),58,1,,0.0,1,2,1,0,0,0,1.2581177829099308,1.73975826291582,18.526045566370733,4,4,0,0.9236193059970139,Critical
TCU-00444,Maun,LO007,Personal Loan,49,Government Employee,11223.0,62600.0,20.03,12,5800.0,12,0.0,2024-06-13,0.5168,833,3,28.8,3,1,102127.0,Current,0,0,,0.0,0,0,1,0,0,0,1.6314217252396166,0.5167958656330749,5.577831239419051,3,4,1,0.34892218590633256,Medium Risk
TCU-00445,Selebi-Phikwe,LO005,Personal Loan,47,Pensioner,9746.0,54200.0,13.83,12,4862.0,10,7749.0,2024-08-30,0.4989,778,1,0.7,0,1,50972.0,Current,0,0,,0.0,0,1,1,0,0,1,0.9404428044280443,0.49887133182844245,5.561255899856351,4,4,2,0.13195262910808772,Low Risk
TCU-00446,Maun,LO004,Home Loan,33,Private Sector,29862.0,411200.0,11.58,72,7950.0,14,316395.0,2024-04-15,0.2662,850,1,5.8,3,0,0.0,Late (30–89 days),38,2,Called,34674.0,1,0,0,0,1,0,0.0,0.2662246333132409,13.770008706717567,3,3,3,0.711261389367844,Critical
TCU-00447,Gaborone Main,LO020,Business Loan,31,Farmer,4091.0,26000.0,13.25,72,525.0,10,19775.0,2024-08-24,0.1283,639,1,2.0,0,1,62481.0,Current,0,0,,0.0,0,3,0,1,0,0,2.4031153846153845,0.12833048154485455,6.355414324126131,1,1,0,0.1514303212186111,Low Risk
TCU-00448,Gaborone Main,LO002,Agriculture Loan,33,Government Employee,20661.0,194100.0,22.58,12,18221.0,3,127775.0,2025-03-17,0.8819,838,3,11.2,0,1,159788.0,Current,0,0,,0.0,0,0,1,0,0,0,0.8232251416795466,0.8819031024635787,9.394511398286626,1,0,1,0.24599465031552226,Medium Risk
TCU-00449,Lobatse,LO017,Education Loan,45,Student,2801.0,24800.0,14.45,12,2232.0,12,0.0,2024-05-13,0.7969,660,4,26.6,1,1,38634.0,Defaulted,265,7,Called,0.0,1,3,1,1,0,0,1.5578225806451613,0.7968582649053909,8.85398072117101,2,2,5,0.8175191159695545,Critical
TCU-00450,Francistown,LO002,Business Loan,56,Student,2171.0,21200.0,22.09,84,498.0,6,19375.0,2024-12-21,0.2294,679,1,21.7,2,1,32061.0,Early (1–29 days),20,1,,0.0,0,2,0,1,0,0,1.512311320754717,0.22938737908797788,9.76508521418701,0,1,5,0.20471028177180664,Medium Risk
TCU-00451,Francistown,LO010,Personal Loan,39,Student,4845.0,67000.0,11.45,84,1163.0,4,58976.0,2025-02-11,0.24,611,0,13.4,0,0,0.0,Current,0,0,,0.0,0,3,0,1,0,0,0.0,0.24004127966976263,13.828689370485035,0,4,5,0.16436067983384095,Low Risk
TCU-00452,Lobatse,LO007,Education Loan,22,Private Sector,22721.0,396400.0,15.56,72,8503.0,9,310608.0,2024-09-22,0.3742,812,0,21.4,0,1,347857.0,Current,0,0,,0.0,0,0,0,0,1,0,0.8775403632694249,0.3742352889397474,17.446415210598126,2,2,3,0.040348119924058345,Low Risk
TCU-00453,Maun,LO002,Agriculture Loan,39,Private Sector,29521.0,108900.0,10.3,72,2034.0,6,94325.0,2024-12-21,0.0689,850,3,26.6,0,1,253429.0,Current,0,0,,0.0,0,0,0,0,0,0,2.327171717171717,0.06890010500999288,3.688899427526168,3,0,3,0.12443079289757264,Low Risk
TCU-00454,Francistown,LO009,Business Loan,22,Self-Employed,13216.0,110800.0,21.95,84,2592.0,14,88491.0,2024-04-18,0.1961,722,1,28.4,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.19612590799031476,8.383777239709444,0,1,4,0.09029284972491722,Low Risk
TCU-00455,Francistown,LO019,Agriculture Loan,42,Self-Employed,33078.0,82000.0,12.09,72,1607.0,3,71141.0,2025-03-20,0.0486,850,0,6.0,1,1,133978.0,Early (1–29 days),6,1,,0.0,0,0,0,0,0,0,1.6338780487804878,0.04858213918616603,2.4789890561702643,0,0,4,0.13649761826008758,Low Risk
TCU-00456,Lobatse,LO007,Personal Loan,33,Farmer,4722.0,61500.0,18.5,48,1823.0,14,41761.0,2024-04-12,0.3861,653,0,22.6,0,1,89346.0,Late (30–89 days),83,1,SMS Sent,5556.0,1,3,0,1,0,0,1.452780487804878,0.38606522659889875,13.024142312579416,2,4,0,0.08361025846811748,Low Risk
TCU-00457,Lobatse,LO001,Personal Loan,39,Private Sector,28983.0,339000.0,13.75,72,6940.0,15,236263.0,2024-03-28,0.2395,847,1,5.3,0,1,303401.0,Current,0,0,,0.0,0,0,0,0,1,0,0.8949882005899705,0.2394507124866301,11.696511748266225,2,4,3,0.07895721523660006,Low Risk
TCU-00458,Lobatse,LO010,Personal Loan,24,Government Employee,16696.0,75200.0,22.64,12,7061.0,10,11456.0,2024-08-20,0.4229,780,0,19.8,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.42291566842357453,4.5040728318160035,2,4,1,0.1234448549143655,Low Risk
TCU-00459,Francistown,LO004,Business Loan,29,Farmer,4221.0,73200.0,18.04,12,6712.0,5,42209.0,2025-01-04,1.5901,767,1,5.8,0,0,0.0,Late (30–89 days),72,2,Letter Sent,10814.0,1,1,1,1,0,0,0.0,1.59014451551765,17.34186211798152,0,1,0,0.9219322282223892,Critical
TCU-00460,Maun,LO016,Agriculture Loan,44,Government Employee,14275.0,279500.0,20.88,84,6356.0,18,215052.0,2024-01-03,0.4453,725,4,23.4,0,1,435847.0,Current,0,0,,0.0,0,2,1,0,1,0,1.559381037567084,0.4452539404553415,19.57968476357268,3,0,1,0.06857169072749106,Low Risk
TCU-00461,Selebi-Phikwe,LO009,Business Loan,29,Pensioner,4543.0,43600.0,14.47,36,1500.0,1,38725.0,2025-05-21,0.3302,637,2,10.3,1,0,0.0,Current,0,0,,0.0,0,3,0,1,0,0,0.0,0.3301782962799912,9.59718247853841,4,1,2,0.3464053032897152,Medium Risk
TCU-00462,Lobatse,LO018,Business Loan,56,Farmer,7616.0,108600.0,17.46,72,2444.0,10,89352.0,2024-08-12,0.3209,686,0,0.6,3,1,189967.0,Early (1–29 days),12,1,,0.0,0,2,0,0,0,1,1.7492357274401473,0.32090336134453784,14.259453781512605,2,1,0,0.18137078254906983,Low Risk
TCU-00463,Maun,LO015,Business Loan,45,Private Sector,26046.0,466000.0,15.03,24,22601.0,10,233336.0,2024-08-17,0.8677,850,2,11.6,0,0,0.0,Current,0,0,,0.0,0,0,1,0,1,0,0.0,0.8677340090608923,17.89142286723489,3,1,3,0.2734770798031088,Medium Risk
TCU-00464,Lobatse,LO006,Personal Loan,26,Farmer,4763.0,23700.0,8.69,84,378.0,4,19693.0,2025-03-02,0.0794,772,0,22.4,1,0,0.0,Current,0,0,,0.0,0,1,0,1,0,0,0.0,0.0793617467982364,4.975855553222758,2,4,0,0.1520686980985317,Low Risk
TCU-00465,Gaborone Main,LO010,Personal Loan,63,Student,2046.0,7700.0,20.14,60,205.0,12,5246.0,2024-06-13,0.1002,747,3,16.8,1,0,0.0,Current,0,0,,0.0,0,1,0,1,0,0,0.0,0.10019550342130987,3.763440860215054,1,4,5,0.22097170586729106,Medium Risk
TCU-00466,Gaborone Main,LO017,Vehicle Loan,32,Self-Employed,39205.0,109900.0,18.1,24,5492.0,4,80369.0,2025-02-05,0.1401,850,2,17.0,1,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.14008417293712536,2.80321387578115,1,5,4,0.24897136411630896,Medium Risk
TCU-00467,Gaborone Main,LO012,Agriculture Loan,46,Private Sector,16181.0,41200.0,14.12,84,775.0,6,32680.0,2024-12-09,0.0479,794,0,18.1,1,1,71600.0,Current,0,0,,0.0,0,1,0,0,0,0,1.7378640776699028,0.047895680118657684,2.546196155985415,1,0,3,0.1606223088267051,Low Risk
TCU-00468,Gaborone Main,LO019,Vehicle Loan,58,Pensioner,4274.0,94300.0,8.63,36,2983.0,8,72891.0,2024-10-16,0.6979,788,1,9.8,0,1,96203.0,Current,0,0,,0.0,0,1,1,1,0,0,1.0201802757158007,0.6979410388394947,22.06364061768835,1,5,2,0.2051699768339167,Medium Risk
TCU-00469,Lobatse,LO005,Personal Loan,54,Government Employee,17982.0,273600.0,21.71,36,10408.0,12,159186.0,2024-06-14,0.5788,722,0,21.7,2,0,0.0,Current,0,0,,0.0,0,2,1,0,1,0,0.0,0.5788010232454677,15.215215215215215,2,4,1,0.4305213860507396,Medium Risk
TCU-00470,Lobatse,LO017,Home Loan,54,Pensioner,6685.0,36100.0,18.16,48,1063.0,16,23672.0,2024-02-10,0.159,759,2,11.9,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.15901271503365744,5.400149588631264,2,3,2,0.115193564056285,Low Risk
TCU-00471,Gaborone Main,LO005,Home Loan,53,Government Employee,17301.0,391800.0,9.85,12,34418.0,2,292889.0,2025-04-10,1.9894,850,0,11.2,0,1,827599.0,Defaulted,332,7,Home Visit,217738.0,1,0,1,0,1,0,2.112299642674834,1.9893647766025084,22.646089821397606,1,3,1,0.9122297246450727,Critical
TCU-00472,Gaborone Main,LO019,Vehicle Loan,63,Private Sector,6950.0,122600.0,21.78,72,3064.0,13,92037.0,2024-05-12,0.4409,737,1,18.9,0,1,184198.0,Current,0,0,,0.0,0,2,1,0,0,0,1.502430668841762,0.440863309352518,17.640287769784173,1,5,3,0.0837986202626376,Low Risk
TCU-00473,Gaborone Main,LO008,Agriculture Loan,24,Pensioner,8927.0,94300.0,13.01,24,4484.0,4,76860.0,2025-02-12,0.5023,713,1,10.8,0,1,206620.0,Current,0,0,,0.0,0,2,1,0,0,0,2.1910922587486743,0.5022964041671334,10.563459168813711,1,0,2,0.08041842555088233,Low Risk
TCU-00474,Francistown,LO013,Home Loan,47,Farmer,3774.0,57500.0,11.8,72,1118.0,1,49169.0,2025-05-02,0.2962,808,1,16.6,2,1,66867.0,Current,0,0,,0.0,0,0,0,1,0,0,1.162904347826087,0.2962374138844727,15.23582405935347,0,3,0,0.2284768093159215,Medium Risk
TCU-00475,Selebi-Phikwe,LO016,Business Loan,25,Self-Employed,5947.0,245300.0,19.1,36,9004.0,9,173921.0,2024-09-15,1.514,685,1,9.3,1,0,0.0,Late (30–89 days),46,1,SMS Sent,53505.0,1,2,1,0,1,0,0.0,1.5140406927862788,41.24768790987052,4,1,4,0.8889489811517644,Critical
TCU-00476,Maun,LO006,Business Loan,49,Self-Employed,16574.0,216100.0,19.18,24,10912.0,3,170785.0,2025-03-23,0.6584,831,1,12.0,0,0,0.0,Late (30–89 days),72,1,,30901.0,1,0,1,0,0,0,0.0,0.658380596114396,13.038494026788946,3,1,4,0.4152810784151582,Medium Risk
TCU-00477,Gaborone Main,LO005,Vehicle Loan,68,Self-Employed,37617.0,161600.0,20.78,72,3944.0,4,135745.0,2025-02-20,0.1048,850,3,25.8,0,0,0.0,Late (30–89 days),77,1,Legal Notice,27834.0,1,0,0,0,0,0,0.0,0.10484621314831061,4.295930031634633,1,5,4,0.4626366782172026,High Risk
