student_id,age,gender,campus,program,program_length_yrs,year_enrolled,semester_enrolled,expected_grad_year,enrollment_source,distance_from_campus_km,has_transport,parent_education,has_financial_aid,working_student,attendance_rate_pct,grade_average_pct,courses_failed,warnings_issued,status,at_risk
GTC-00489,43,Female,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 2,2025,Radio Ad,40.3,1,Tertiary,0,0,83.0,44.5,3,2,Graduated,0
GTC-00490,27,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,Open Day,26.3,1,Tertiary,1,1,85.6,49.2,1,1,Active,1
GTC-00491,33,Female,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 2,2027,Agent,41.9,1,None,1,1,70.7,47.5,1,2,Active,1
GTC-00492,42,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Walk-In,55.5,0,Primary,1,1,46.5,30.0,1,2,Active,1
GTC-00493,32,Male,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 1,2026,Walk-In,10.4,1,Tertiary,1,0,86.5,80.5,1,0,Active,0
GTC-00494,27,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Facebook Ad,9.7,1,Secondary,0,1,87.0,57.8,0,0,Active,0
GTC-00495,21,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,Referral,62.4,1,Secondary,1,1,77.5,36.3,3,2,Dropped Out,0
GTC-00496,24,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2023,Semester 2,2025,Agent,37.7,0,None,0,1,64.7,30.0,3,3,Dropped Out,0
GTC-00497,33,Female,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 1,2024,Referral,64.0,1,None,1,0,75.3,77.0,0,0,Graduated,0
GTC-00498,33,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2024,Semester 2,2026,Website Form,85.0,0,Secondary,0,0,65.7,39.7,2,3,Dropped Out,0
GTC-00499,40,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2023,Semester 1,2025,Referral,80.9,0,Primary,1,0,58.2,30.0,3,3,Dropped Out,0
GTC-00500,44,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Open Day,20.2,1,None,1,0,81.0,62.6,0,0,Graduated,0
GTC-00501,30,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 1,2026,Walk-In,11.3,0,Secondary,0,0,76.6,78.3,0,0,Active,0
GTC-00502,25,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Walk-In,14.0,0,Tertiary,0,1,72.7,36.5,1,2,Dropped Out,0
GTC-00503,35,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,Website Form,32.4,0,Tertiary,0,0,70.9,54.7,1,1,Graduated,0
GTC-00504,21,Male,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 1,2026,Website Form,11.3,1,Tertiary,0,1,81.3,79.5,0,0,Active,0
GTC-00505,39,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 2,2024,Walk-In,46.0,1,Primary,0,1,74.4,43.1,2,3,Graduated,0
GTC-00506,45,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Referral,84.7,0,Tertiary,0,1,66.6,30.0,3,3,Dropped Out,0
GTC-00507,40,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 1,2026,Radio Ad,72.9,0,Secondary,0,0,51.5,42.4,1,2,Active,1
GTC-00508,42,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,Referral,59.3,1,Tertiary,1,1,62.3,60.2,1,1,Active,1
GTC-00509,36,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 1,2025,School Fair,18.9,0,None,1,0,76.2,65.5,0,0,Graduated,0
GTC-00510,39,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,Radio Ad,80.4,1,Secondary,0,0,72.4,38.1,2,3,Dropped Out,0
GTC-00511,40,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Open Day,73.6,1,Secondary,0,0,76.2,60.2,1,0,Active,0
GTC-00512,36,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,Agent,41.4,1,Tertiary,1,1,87.0,48.4,0,1,Active,1
GTC-00513,30,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Radio Ad,73.3,1,None,0,0,75.8,49.2,2,2,Dropped Out,0
GTC-00514,45,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 2,2026,Website Form,82.2,1,None,1,1,61.4,55.5,2,2,Dropped Out,0
GTC-00515,33,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 1,2026,Facebook Ad,56.5,1,None,1,1,54.1,38.9,1,2,Dropped Out,0
GTC-00516,22,Female,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 2,2026,Radio Ad,34.3,1,Secondary,0,0,91.6,65.6,0,0,Active,0
GTC-00517,40,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Website Form,84.4,1,None,0,1,65.1,30.0,1,2,Dropped Out,0
GTC-00518,20,Female,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Referral,1.3,1,Primary,1,1,76.6,54.0,0,0,Graduated,0
GTC-00519,33,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 2,2026,Referral,51.8,0,Primary,1,0,71.2,34.8,0,2,Active,1
GTC-00520,30,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Radio Ad,56.1,1,Secondary,1,0,85.7,82.6,1,0,Active,0
GTC-00521,29,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 2,2026,School Fair,26.3,0,Secondary,1,1,74.1,43.4,0,2,Dropped Out,0
GTC-00522,19,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Walk-In,81.8,1,Primary,0,0,73.9,70.3,0,1,Active,1
GTC-00523,41,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,School Fair,84.5,1,None,0,0,59.8,30.0,2,3,Dropped Out,0
GTC-00524,44,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 2,2024,Open Day,32.5,1,None,1,0,74.5,69.3,0,1,Graduated,0
GTC-00525,26,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 2,2025,Walk-In,79.5,0,Tertiary,1,1,66.0,30.0,3,3,Dropped Out,0
GTC-00526,30,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,School Fair,7.7,1,Primary,1,0,88.4,87.0,1,0,Graduated,0
GTC-00527,29,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Open Day,14.2,1,Tertiary,1,0,92.7,67.3,0,0,Graduated,0
GTC-00528,28,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,Facebook Ad,36.1,1,Primary,1,0,84.0,86.3,0,0,Graduated,0
GTC-00529,21,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 2,2025,Walk-In,65.3,1,Secondary,1,0,87.3,76.4,0,0,Graduated,0
GTC-00530,37,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2023,Semester 2,2025,Facebook Ad,73.5,0,Primary,0,0,58.4,30.0,3,3,Dropped Out,0
GTC-00531,24,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Walk-In,23.6,1,Primary,1,0,88.9,59.9,1,0,Graduated,0
GTC-00532,25,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 1,2026,Agent,54.9,1,Secondary,1,0,83.3,59.6,0,0,Dropped Out,0
GTC-00533,39,Female,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 2,2026,Facebook Ad,36.9,1,Tertiary,1,1,80.5,37.2,1,1,Active,1
GTC-00534,29,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Facebook Ad,75.5,1,None,1,0,73.9,71.2,1,1,Dropped Out,0
GTC-00535,35,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Walk-In,11.3,1,Secondary,0,0,78.7,60.0,1,0,Graduated,0
GTC-00536,21,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Radio Ad,51.1,1,Primary,1,0,85.0,94.7,2,1,Graduated,0
GTC-00537,35,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Agent,34.4,1,Primary,1,0,82.6,61.0,0,0,Active,0
GTC-00538,26,Female,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 2,2027,Facebook Ad,15.0,1,Primary,1,0,86.6,82.9,1,0,Active,0
GTC-00539,44,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 2,2024,Website Form,27.9,0,Secondary,0,0,69.1,41.3,2,3,Dropped Out,0
GTC-00540,25,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,Agent,80.4,1,Primary,0,1,70.6,32.7,0,2,Dropped Out,0
GTC-00541,25,Female,Block 8 Campus,Diploma in Engineering,2,2024,Semester 1,2026,Open Day,15.8,1,Primary,1,0,80.8,60.3,0,0,Active,0
GTC-00542,37,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 2,2025,School Fair,38.9,1,Tertiary,1,0,81.0,50.2,0,0,Dropped Out,0
GTC-00543,44,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 1,2025,Facebook Ad,23.1,0,None,0,1,49.0,30.0,0,2,Dropped Out,0
GTC-00544,22,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Website Form,41.0,1,Secondary,0,1,76.9,48.2,2,2,Graduated,0
GTC-00545,22,Male,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Agent,13.0,1,Primary,0,0,74.7,48.3,0,2,Graduated,0
GTC-00546,25,Male,Block 8 Campus,Certificate in Construction,1,2023,Semester 2,2024,Facebook Ad,31.0,0,None,0,0,75.5,36.5,1,1,Dropped Out,0
GTC-00547,39,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Referral,77.9,1,Secondary,0,0,76.2,49.5,1,1,Active,1
GTC-00548,30,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Agent,81.6,1,None,1,1,65.4,30.0,2,3,Graduated,0
GTC-00549,37,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,Open Day,46.0,1,Primary,1,0,86.1,33.4,0,1,Graduated,0
GTC-00550,25,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 2,2024,Open Day,81.4,0,None,0,0,55.0,42.9,2,3,Dropped Out,0
GTC-00551,35,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 1,2024,Radio Ad,10.4,1,Primary,1,1,71.9,50.3,0,1,Dropped Out,0
GTC-00552,44,Male,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,Facebook Ad,21.2,1,Tertiary,1,1,71.7,43.5,0,2,Active,1
GTC-00553,43,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Walk-In,51.6,1,Primary,1,0,65.8,30.0,1,2,Graduated,0
GTC-00554,34,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2024,Semester 1,2025,Referral,82.7,1,Primary,0,0,70.7,58.9,0,1,Graduated,0
GTC-00555,20,Female,Block 8 Campus,Certificate in Construction,1,2025,Semester 2,2026,Agent,14.4,0,Tertiary,1,1,76.2,60.6,0,0,Active,0
GTC-00556,20,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2024,Semester 1,2026,School Fair,54.4,1,Secondary,1,0,91.1,95.0,0,0,Active,0
GTC-00557,29,Female,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Website Form,82.8,0,None,1,0,67.9,30.0,2,3,Dropped Out,0
GTC-00558,33,Male,Block 8 Campus,Diploma in Engineering,2,2023,Semester 2,2025,Facebook Ad,75.3,1,Primary,0,0,61.9,30.0,5,3,Dropped Out,0
GTC-00559,41,Female,Block 8 Campus,Diploma in Engineering,2,2024,Semester 2,2026,Website Form,53.2,0,None,0,0,59.2,30.0,2,3,Dropped Out,0
GTC-00560,38,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Facebook Ad,42.7,1,Primary,0,1,71.7,35.3,2,3,Graduated,0
GTC-00561,26,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Facebook Ad,82.6,1,Secondary,0,0,72.3,74.0,0,1,Active,1
GTC-00562,29,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,Referral,74.6,0,None,0,0,58.3,30.0,2,3,Active,1
GTC-00563,23,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,Facebook Ad,30.0,1,Tertiary,1,1,93.0,82.9,0,0,Graduated,0
GTC-00564,20,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Facebook Ad,24.0,1,Primary,0,1,78.3,59.5,0,0,Dropped Out,0
GTC-00565,43,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,School Fair,73.8,0,Tertiary,1,0,70.9,35.7,2,3,Graduated,0
GTC-00566,45,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 2,2026,Radio Ad,70.7,1,Tertiary,1,0,86.0,53.6,1,0,Active,1
GTC-00567,40,Female,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 1,2025,Facebook Ad,61.6,1,Primary,1,0,71.9,64.1,0,1,Graduated,0
GTC-00568,32,Male,Block 8 Campus,Certificate in Construction,1,2023,Semester 2,2024,Referral,44.5,1,Tertiary,0,0,78.7,37.3,2,2,Graduated,0
GTC-00569,24,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 2,2027,School Fair,29.9,0,None,1,0,80.1,43.7,1,1,Active,1
GTC-00570,31,Female,Block 8 Campus,Certificate in Construction,1,2025,Semester 2,2026,Website Form,10.1,1,Tertiary,1,0,94.6,71.6,1,0,Active,0
GTC-00571,40,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Agent,9.3,0,None,0,0,58.0,37.1,1,2,Dropped Out,0
GTC-00572,35,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 1,2025,Website Form,82.3,0,Tertiary,0,0,59.1,41.9,1,2,Dropped Out,0
GTC-00573,26,Female,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Walk-In,76.6,1,None,1,0,74.9,57.4,0,1,Active,1
GTC-00574,31,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 2,2025,Walk-In,68.2,1,Primary,0,0,64.0,30.0,3,3,Dropped Out,0
GTC-00575,40,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Referral,71.3,1,Secondary,1,1,74.7,30.0,2,3,Active,1
GTC-00576,20,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 2,2026,Radio Ad,20.8,0,Secondary,1,0,74.0,42.1,2,3,Dropped Out,0
GTC-00577,20,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Facebook Ad,39.3,1,None,1,1,79.8,60.4,0,0,Active,0
GTC-00578,43,Male,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 1,2025,School Fair,58.6,1,Secondary,0,0,79.6,62.2,0,0,Graduated,0
GTC-00579,45,Male,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 2,2025,Walk-In,13.9,0,None,1,1,61.9,50.8,3,2,Dropped Out,0
GTC-00580,24,Male,Block 8 Campus,Diploma in Engineering,2,2023,Semester 1,2025,Radio Ad,23.1,1,None,1,0,95.9,48.0,1,1,Graduated,0
GTC-00581,24,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 2,2026,Agent,9.2,0,Secondary,1,1,67.8,30.0,3,3,Dropped Out,0
GTC-00582,28,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2024,Semester 1,2026,Website Form,32.1,1,None,1,0,87.0,62.7,1,0,Active,0
GTC-00583,34,Female,Block 8 Campus,Diploma in IT,2,2023,Semester 1,2025,Website Form,36.8,1,Primary,1,0,89.3,43.7,2,2,Dropped Out,0
GTC-00584,28,Male,Block 8 Campus,Certificate in Construction,1,2023,Semester 1,2024,Agent,24.5,1,Primary,1,1,71.5,30.0,2,3,Graduated,0
GTC-00585,31,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 1,2024,Walk-In,68.3,1,Secondary,1,1,75.9,38.9,3,2,Dropped Out,0
GTC-00586,38,Male,Block 8 Campus,Diploma in Accounting,2,2023,Semester 2,2025,Walk-In,76.2,0,None,1,1,54.8,30.0,3,3,Dropped Out,0
GTC-00587,29,Female,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 1,2025,Agent,25.7,0,Tertiary,0,0,80.3,56.2,0,0,Dropped Out,0
GTC-00588,18,Male,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 2,2026,School Fair,14.9,1,Secondary,0,0,89.2,95.0,0,0,Active,0
GTC-00589,27,Male,Block 8 Campus,Certificate in Construction,1,2025,Semester 2,2026,Referral,59.5,0,Tertiary,1,1,70.3,53.0,0,1,Active,1
GTC-00590,34,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Referral,27.7,0,Primary,1,0,66.5,35.3,1,2,Active,1
GTC-00591,40,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Walk-In,57.2,1,Tertiary,1,1,78.5,31.0,2,2,Graduated,0
GTC-00592,27,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 1,2027,Radio Ad,19.0,1,Tertiary,0,0,85.8,62.3,1,0,Active,0
GTC-00593,38,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,School Fair,1.9,1,Secondary,1,0,91.2,56.2,0,0,Graduated,0
GTC-00594,22,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,Walk-In,37.8,1,None,0,0,84.0,33.7,3,2,Active,1
GTC-00595,31,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Facebook Ad,19.1,1,None,0,1,66.2,30.0,1,2,Dropped Out,0
GTC-00596,30,Male,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 1,2026,Radio Ad,66.9,1,Secondary,0,1,71.1,56.4,0,1,Active,1
GTC-00597,40,Male,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 1,2026,Radio Ad,16.3,0,Primary,0,0,65.4,42.7,1,2,Dropped Out,0
GTC-00598,42,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Open Day,74.3,1,None,0,0,68.4,58.0,0,1,Dropped Out,0
GTC-00599,21,Male,Block 8 Campus,Certificate in Construction,1,2024,Semester 2,2025,Website Form,84.1,1,Tertiary,1,0,83.3,59.4,1,0,Graduated,0
GTC-00600,45,Female,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,Radio Ad,83.2,0,Primary,1,1,49.4,30.0,3,3,Dropped Out,0
GTC-00601,30,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Referral,77.4,1,Secondary,1,0,86.8,82.0,0,0,Active,0
GTC-00602,31,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Walk-In,42.7,1,Tertiary,0,0,90.2,58.2,1,0,Graduated,0
GTC-00603,27,Male,Block 8 Campus,Diploma in IT,2,2023,Semester 2,2025,Facebook Ad,5.0,1,Tertiary,1,0,95.8,89.2,0,0,Graduated,0
GTC-00604,42,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,Agent,50.0,1,Primary,1,0,90.5,51.3,2,1,Graduated,0
GTC-00605,26,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 2,2025,Website Form,68.5,1,Primary,1,0,84.1,50.3,3,1,Graduated,0
GTC-00606,23,Female,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 2,2024,Website Form,43.1,1,Secondary,0,0,91.5,60.1,0,0,Graduated,0
GTC-00607,31,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Radio Ad,53.0,0,Secondary,1,0,75.3,40.6,2,2,Dropped Out,0
GTC-00608,44,Male,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,Website Form,50.7,0,Tertiary,0,0,68.6,31.1,2,3,Active,1
GTC-00609,35,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 1,2026,Referral,53.6,0,None,0,0,58.8,30.0,4,3,Dropped Out,0
GTC-00610,25,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Agent,5.2,1,Tertiary,0,1,88.7,54.5,2,1,Graduated,0
GTC-00611,39,Male,Block 8 Campus,Diploma in Engineering,2,2025,Semester 1,2027,Radio Ad,12.5,0,Primary,1,0,69.4,30.0,4,3,Active,1
GTC-00612,39,Female,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Open Day,35.7,1,None,1,1,77.2,38.0,2,2,Active,1
GTC-00613,29,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Radio Ad,30.7,0,Primary,1,0,77.1,36.5,1,1,Graduated,0
GTC-00614,28,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,Agent,6.3,0,Tertiary,1,0,77.5,53.8,0,0,Active,1
GTC-00615,28,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 1,2025,Walk-In,72.5,1,None,0,0,70.0,35.9,4,3,Graduated,0
GTC-00616,43,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 2,2027,Agent,78.4,1,Secondary,1,0,85.8,65.1,0,0,Active,0
GTC-00617,40,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 1,2027,School Fair,21.8,1,Secondary,1,0,92.5,49.0,0,1,Dropped Out,0
GTC-00618,39,Male,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 1,2025,Website Form,65.9,1,None,1,0,72.9,60.4,0,1,Graduated,0
GTC-00619,44,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Facebook Ad,37.6,1,None,0,1,66.8,30.0,2,3,Dropped Out,0
GTC-00620,18,Male,Block 8 Campus,Diploma in Accounting,2,2024,Semester 2,2026,Facebook Ad,74.2,1,Secondary,1,0,77.8,69.0,0,0,Dropped Out,0
GTC-00621,40,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Walk-In,29.1,1,Secondary,0,1,82.8,46.5,3,2,Graduated,0
GTC-00622,19,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,Website Form,83.4,0,None,0,0,67.8,51.1,2,2,Dropped Out,0
GTC-00623,29,Female,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Walk-In,2.7,0,Primary,0,0,62.6,30.0,2,3,Dropped Out,0
GTC-00624,40,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Facebook Ad,37.5,0,Secondary,1,1,66.2,43.1,1,2,Dropped Out,0
GTC-00625,42,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 1,2024,Walk-In,11.2,1,None,1,0,71.8,95.0,0,1,Graduated,0
GTC-00626,39,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,Open Day,60.1,0,Primary,1,1,57.7,30.0,2,3,Active,1
GTC-00627,35,Male,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 2,2025,Referral,7.1,0,Primary,1,0,76.6,57.4,0,0,Graduated,0
GTC-00628,32,Female,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,Referral,24.0,1,None,1,0,83.6,45.8,2,2,Dropped Out,0
GTC-00629,30,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Referral,3.1,0,None,0,0,78.0,30.0,4,2,Dropped Out,0
GTC-00630,18,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2024,Semester 1,2026,Facebook Ad,47.3,0,Secondary,0,0,78.5,30.0,2,2,Dropped Out,0
GTC-00631,30,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Referral,68.1,0,None,0,0,68.2,30.0,2,3,Dropped Out,0
GTC-00632,26,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 2,2027,Referral,72.1,1,None,1,0,78.8,69.4,0,0,Dropped Out,0
GTC-00633,20,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 2,2024,Radio Ad,22.3,0,Secondary,0,1,64.9,30.0,2,3,Dropped Out,0
GTC-00634,19,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Walk-In,47.3,1,Secondary,0,1,71.0,59.5,0,1,Active,1
GTC-00635,34,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Website Form,48.7,0,Tertiary,1,0,79.1,41.0,1,1,Graduated,0
GTC-00636,38,Female,Block 8 Campus,Diploma in Accounting,2,2025,Semester 1,2027,Radio Ad,31.6,1,Primary,0,1,61.3,30.0,2,3,Active,1
GTC-00637,29,Male,Block 8 Campus,Diploma in IT,2,2025,Semester 1,2027,Agent,64.9,1,None,0,0,67.0,30.0,1,2,Active,1
GTC-00638,34,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Website Form,23.2,0,Secondary,0,1,48.9,32.9,3,3,Active,1
GTC-00639,32,Female,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 1,2025,Website Form,55.7,1,Tertiary,0,1,53.0,51.3,0,1,Graduated,0
GTC-00640,39,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 2,2026,Website Form,10.5,1,Primary,0,0,66.4,47.1,1,2,Dropped Out,0
GTC-00641,26,Female,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 1,2024,Agent,2.5,1,None,1,0,82.7,82.5,0,0,Graduated,0
