request_id,department,service_type,channel,district,officer_id,submit_date,resolution_date,sla_target_days,actual_days,within_sla,sla_breach_days,escalated,status,complexity,citizen_satisfaction
BPS-04744,Motor Registry,Driver Licence,Digital,Serowe,MTR-012,2024-11-25,2024-11-27,5,2.6,1,0.0,0,Resolved,0.95,5.0
BPS-03751,Land Board,Consent to Transfer,In-Person,Gaborone,LBD-001,2024-03-04,2024-04-24,21,51.0,0,30.0,1,Resolved,1.3,1.5
BPS-01363,Education,Student Enrollment,Digital,Maun,EDU-001,2024-05-13,2024-05-19,14,6.7,1,0.0,0,Resolved,0.9,4.5
BPS-02318,BURS,Tax Registration,Phone,Molepolole,BRS-009,2022-12-29,2023-01-02,10,4.4,1,0.0,0,Resolved,0.9,4.3
BPS-04582,Motor Registry,Roadworthy Certificate,In-Person,Serowe,MTR-006,2024-01-25,2024-01-26,5,1.0,1,0.0,0,Resolved,1.0,4.6
BPS-04742,Motor Registry,Vehicle Licensing,In-Person,Serowe,MTR-015,2023-12-31,2024-01-02,5,2.1,1,0.0,0,Resolved,0.9,5.0
BPS-01026,Education,Scholarship Application,Phone,Palapye,EDU-008,2022-10-29,2022-11-14,14,16.5,0,2.5,0,Resolved,1.4,2.7
BPS-03110,Immigration,Border Documentation,In-Person,Gaborone,IMG-002,2023-02-02,2023-02-10,30,8.7,1,0.0,0,Resolved,0.9,3.2
BPS-02111,BURS,Compliance Certificate,In-Person,Kanye,BRS-012,2024-04-19,2024-04-24,10,5.2,1,0.0,0,Resolved,0.85,
BPS-01042,Education,Student Enrollment,Phone,Francistown,EDU-004,2023-01-06,2023-01-14,14,8.6,1,0.0,0,Resolved,0.9,
BPS-01877,Police,Case Registration,Digital,Kanye,POL-001,2022-05-13,2022-05-15,5,2.6,1,0.0,0,Resolved,1.1,
BPS-00882,Education,Teacher Posting,In-Person,Lobatse,EDU-009,2023-05-10,2023-05-22,14,12.3,1,0.0,0,Resolved,1.3,3.8
BPS-04300,Works,Property Maintenance,Phone,Molepolole,WRK-004,2024-05-18,2024-05-25,14,7.4,1,0.0,0,Resolved,1.0,4.0
BPS-01193,Education,Teacher Posting,In-Person,Serowe,EDU-007,2024-09-25,2024-10-07,14,12.0,1,0.0,0,Resolved,1.3,4.3
BPS-04588,Motor Registry,Roadworthy Certificate,In-Person,Gaborone,MTR-006,2024-06-27,2024-06-30,5,3.6,1,0.0,0,Resolved,1.0,
BPS-04511,Motor Registry,Vehicle Licensing,In-Person,Kanye,MTR-015,2023-09-28,2023-09-29,5,1.0,1,0.0,0,Resolved,0.9,5.0
BPS-03671,Land Board,Land Use Approval,In-Person,Molepolole,LBD-005,2024-12-05,2025-03-20,21,105.6,0,84.6,1,Resolved,1.6,1.0
BPS-00625,Health,Patient Query,In-Person,Palapye,HLT-008,2025-01-18,2025-01-26,7,8.2,0,1.2,0,Resolved,0.7,
BPS-02797,Social Welfare,Orphan Welfare,In-Person,Gaborone,SWL-004,2024-04-07,2024-05-04,21,27.3,0,6.3,1,Resolved,1.2,2.0
BPS-04292,Works,Utility Request,In-Person,Palapye,WRK-007,2023-02-27,2023-03-08,14,9.0,1,0.0,0,Resolved,0.9,3.5
BPS-04969,Motor Registry,Driver Licence,In-Person,Palapye,MTR-015,2024-10-10,2024-10-12,5,2.1,1,0.0,0,Resolved,0.95,4.7
BPS-00234,Health,Patient Query,In-Person,Palapye,HLT-011,2022-10-02,2022-10-05,7,3.6,1,0.0,0,Resolved,0.7,
BPS-04567,Motor Registry,Number Plate,In-Person,Gaborone,MTR-006,2023-10-24,2023-10-27,5,3.6,1,0.0,0,Resolved,0.8,4.9
BPS-01663,Police,Document Request,Post,Palapye,POL-011,2022-02-25,2022-02-26,5,1.0,1,0.0,0,Resolved,0.75,4.6
BPS-00416,Health,Patient Query,In-Person,Lobatse,HLT-010,2024-08-07,2024-08-10,7,3.4,1,0.0,0,Resolved,0.7,3.6
BPS-04247,Works,Property Maintenance,In-Person,Kanye,WRK-004,2023-07-06,2023-07-19,14,13.7,1,0.0,0,Resolved,1.0,3.8
BPS-02174,BURS,Tax Registration,Digital,Maun,BRS-004,2022-05-26,2022-05-30,10,4.9,1,0.0,0,Resolved,0.9,4.0
BPS-01457,Police,Case Registration,In-Person,Francistown,POL-008,2024-02-08,2024-02-16,5,8.3,0,3.3,0,Resolved,1.1,
BPS-00747,Health,Specialist Referral,Phone,Kanye,HLT-008,2022-08-19,2022-08-26,7,7.1,0,0.1,1,Resolved,1.2,1.3
BPS-00018,Health,Patient Query,In-Person,Francistown,HLT-004,2022-06-25,2022-06-29,7,4.8,1,0.0,0,Resolved,0.7,3.3
BPS-01201,Education,Student Enrollment,Digital,Serowe,EDU-005,2024-04-08,2024-04-15,14,7.2,1,0.0,0,Resolved,0.9,4.5
BPS-01700,Police,Clearance Certificate,In-Person,Lobatse,POL-010,2023-12-26,2023-12-30,5,4.2,1,0.0,0,Resolved,0.85,3.7
BPS-03254,Immigration,Border Documentation,In-Person,Kanye,IMG-007,2022-06-22,2022-07-23,30,31.5,0,1.5,1,Resolved,0.9,1.7
BPS-00597,Health,Facility Request,In-Person,Serowe,HLT-006,2025-01-06,2025-01-12,7,6.2,1,0.0,0,Resolved,1.1,4.5
BPS-03227,Immigration,Work Permit,Post,Gaborone,IMG-003,2023-02-06,2023-03-05,30,27.8,1,0.0,0,Resolved,1.2,2.7
BPS-04406,Motor Registry,Vehicle Licensing,In-Person,Lobatse,MTR-005,2024-08-21,2024-08-23,5,2.9,1,0.0,0,Resolved,0.9,
BPS-04720,Motor Registry,Driver Licence,Phone,Maun,MTR-015,2023-03-06,2023-03-08,5,2.6,1,0.0,0,Resolved,0.95,5.0
BPS-01506,Police,Document Request,In-Person,Francistown,POL-012,2024-04-11,2024-04-13,5,2.0,1,0.0,0,Resolved,0.75,
BPS-01413,Education,School Admin,Phone,Maun,EDU-002,2023-06-22,2023-07-01,14,9.8,1,0.0,0,Resolved,0.8,3.6
BPS-01966,Police,Clearance Certificate,Phone,Maun,POL-011,2022-03-01,2022-03-04,5,3.1,1,0.0,0,Resolved,0.85,4.1
BPS-00372,Health,Patient Query,In-Person,Maun,HLT-003,2022-08-16,2022-08-22,7,6.5,1,0.0,0,Resolved,0.7,3.3
BPS-01341,Education,Student Enrollment,In-Person,Molepolole,EDU-008,2024-08-24,2024-09-03,14,10.5,1,0.0,0,Resolved,0.9,
BPS-00599,Health,Specialist Referral,In-Person,Lobatse,HLT-004,2022-04-19,2022-04-22,7,3.5,1,0.0,0,Resolved,1.2,
BPS-00239,Health,Medical Certificate,In-Person,Molepolole,HLT-003,2024-10-26,2024-10-31,7,5.2,1,0.0,0,Resolved,0.8,3.6
BPS-03401,Immigration,Work Permit,Phone,Serowe,IMG-006,2024-01-08,2024-02-10,30,33.4,0,3.4,0,Resolved,1.2,
BPS-02068,BURS,Assessment Dispute,Digital,Palapye,BRS-005,2023-11-25,2023-12-02,10,7.9,1,0.0,0,Resolved,1.5,3.7
BPS-00811,Health,Patient Query,Phone,Palapye,HLT-001,2024-12-28,2024-12-29,7,1.8,1,0.0,0,Resolved,0.7,4.7
BPS-01095,Education,Student Enrollment,Phone,Lobatse,EDU-004,2022-12-28,2023-01-09,14,12.0,1,0.0,0,Resolved,0.9,4.2
BPS-04325,Motor Registry,Number Plate,Digital,Maun,MTR-001,2023-11-08,2023-11-09,5,1.2,1,0.0,0,Resolved,0.8,5.0
BPS-04761,Motor Registry,Roadworthy Certificate,Phone,Kanye,MTR-011,2024-05-09,2024-05-10,5,1.0,1,0.0,0,Resolved,1.0,
BPS-03677,Land Board,Land Allocation,In-Person,Maun,LBD-003,2023-09-28,2023-12-12,21,75.1,0,54.1,1,Resolved,1.5,
BPS-03465,Land Board,Land Certificate,Phone,Molepolole,LBD-004,2022-10-20,2022-12-13,21,54.9,0,33.9,1,Resolved,1.2,1.2
BPS-03104,Immigration,Border Documentation,In-Person,Maun,IMG-001,2023-11-08,2023-12-12,30,34.4,0,4.4,0,Resolved,0.9,2.5
BPS-02750,Social Welfare,Destitute Support,Digital,Francistown,SWL-006,2025-01-25,2025-02-10,21,16.2,1,0.0,0,Resolved,1.3,
BPS-02296,BURS,Compliance Certificate,In-Person,Kanye,BRS-003,2023-10-09,2023-10-17,10,8.5,1,0.0,0,Resolved,0.85,3.6
BPS-04193,Works,Property Maintenance,In-Person,Lobatse,WRK-008,2024-08-30,2024-09-18,14,19.7,0,5.7,0,Resolved,1.0,1.9
BPS-03709,Land Board,Consent to Transfer,Post,Lobatse,LBD-001,2022-03-26,2022-06-23,21,89.7,0,68.7,1,Resolved,1.3,1.0
BPS-03019,Social Welfare,Old Age Pension,Digital,Palapye,SWL-008,2022-09-01,2022-09-12,21,11.4,1,0.0,0,Resolved,1.1,
BPS-04253,Works,Asset Management,Post,Serowe,WRK-004,2024-11-05,2024-11-24,14,19.5,0,5.5,0,Resolved,1.1,
BPS-00804,Health,Specialist Referral,In-Person,Maun,HLT-002,2023-01-29,2023-02-05,7,7.5,0,0.5,0,Resolved,1.2,2.8
BPS-04191,Works,Infrastructure Defect,In-Person,Francistown,WRK-002,2022-11-19,2022-12-07,14,18.3,0,4.3,1,Resolved,1.2,2.1
BPS-03706,Land Board,Land Use Approval,Digital,Molepolole,LBD-001,2024-10-05,2024-12-04,21,60.4,0,39.4,1,Resolved,1.6,1.4
BPS-00752,Health,Facility Request,Phone,Serowe,HLT-002,2024-06-28,2024-06-30,7,2.1,1,0.0,0,Resolved,1.1,3.6
BPS-04645,Motor Registry,Roadworthy Certificate,Digital,Gaborone,MTR-010,2023-11-08,2023-11-10,5,2.7,1,0.0,0,Resolved,1.0,5.0
BPS-02532,Social Welfare,Orphan Welfare,In-Person,Serowe,SWL-004,2022-09-18,2022-10-01,21,13.5,1,0.0,0,Resolved,1.2,3.8
BPS-00622,Health,Medical Certificate,Digital,Maun,HLT-007,2024-02-15,2024-02-19,7,4.0,1,0.0,0,Resolved,0.8,
BPS-02298,BURS,VAT Filing,In-Person,Francistown,BRS-007,2023-11-18,2023-11-30,10,12.3,0,2.3,1,Resolved,1.0,1.9
BPS-03829,Land Board,Land Allocation,Digital,Kanye,LBD-006,2023-09-14,2023-11-26,21,73.0,0,52.0,1,Resolved,1.5,1.9
BPS-00567,Health,Medical Certificate,In-Person,Lobatse,HLT-008,2025-01-16,2025-01-17,7,1.0,1,0.0,0,Resolved,0.8,
BPS-01136,Education,Teacher Posting,Post,Gaborone,EDU-008,2024-01-15,2024-02-10,14,26.4,0,12.4,0,Resolved,1.3,2.5
BPS-01205,Education,Student Enrollment,In-Person,Francistown,EDU-005,2022-12-16,2022-12-25,14,9.7,1,0.0,0,Resolved,0.9,3.4
BPS-01048,Education,Teacher Posting,Digital,Kanye,EDU-004,2023-07-23,2023-07-28,14,5.0,1,0.0,0,Resolved,1.3,
BPS-00052,Health,Patient Query,In-Person,Serowe,HLT-008,2024-11-12,2024-11-13,7,1.4,1,0.0,0,Resolved,0.7,4.1
BPS-03652,Land Board,Consent to Transfer,In-Person,Maun,LBD-003,2024-06-10,2024-08-23,21,74.0,0,53.0,1,Resolved,1.3,1.0
BPS-01045,Education,School Admin,Post,Serowe,EDU-001,2023-09-08,2023-09-21,14,13.0,1,0.0,0,Resolved,0.8,4.4
BPS-02182,BURS,VAT Filing,Digital,Gaborone,BRS-006,2023-09-12,2023-09-16,10,4.2,1,0.0,0,Resolved,1.0,4.2
BPS-02689,Social Welfare,Old Age Pension,In-Person,Palapye,SWL-006,2023-06-25,2023-07-20,21,25.0,0,4.0,0,Resolved,1.1,2.0
BPS-00535,Health,Facility Request,Phone,Maun,HLT-004,2022-11-03,2022-11-07,7,4.1,1,0.0,0,Resolved,1.1,4.0
BPS-03185,Immigration,Work Permit,Phone,Serowe,IMG-001,2023-12-20,2024-01-09,30,20.9,1,0.0,0,Resolved,1.2,
BPS-03858,Land Board,Land Certificate,In-Person,Kanye,LBD-003,2024-06-14,2024-08-22,21,69.5,0,48.5,1,Resolved,1.2,1.4
BPS-00444,Health,Facility Request,In-Person,Palapye,HLT-008,2023-10-10,2023-10-17,7,7.4,0,0.4,0,Resolved,1.1,
BPS-03605,Land Board,Land Certificate,In-Person,Molepolole,LBD-005,2024-03-24,2024-06-07,21,75.5,0,54.5,1,Resolved,1.2,1.1
BPS-00196,Health,Specialist Referral,Digital,Maun,HLT-011,2024-01-11,2024-01-16,7,5.7,1,0.0,0,Resolved,1.2,
BPS-01116,Education,Teacher Posting,In-Person,Molepolole,EDU-003,2023-05-12,2023-05-29,14,17.3,0,3.3,0,Resolved,1.3,
BPS-00766,Health,Facility Request,In-Person,Francistown,HLT-002,2022-09-26,2022-10-01,7,5.5,1,0.0,0,Resolved,1.1,3.8
BPS-01946,Police,Clearance Certificate,Phone,Lobatse,POL-001,2024-01-10,2024-01-14,5,4.0,1,0.0,0,Resolved,0.85,4.5
BPS-03248,Immigration,Work Permit,Digital,Palapye,IMG-005,2022-04-19,2022-05-06,30,17.0,1,0.0,0,Resolved,1.2,3.9
BPS-03003,Social Welfare,Social Grant,Phone,Molepolole,SWL-003,2024-02-18,2024-03-04,21,15.3,1,0.0,0,Resolved,1.0,3.3
BPS-01433,Education,School Admin,In-Person,Maun,EDU-009,2023-02-01,2023-02-13,14,12.6,1,0.0,0,Resolved,0.8,
BPS-04201,Works,Asset Management,Post,Palapye,WRK-005,2024-10-30,2024-11-19,14,20.0,0,6.0,0,Resolved,1.1,2.2
BPS-03096,Immigration,Border Documentation,In-Person,Francistown,IMG-006,2024-07-26,2024-08-28,30,33.6,0,3.6,1,Resolved,0.9,1.0
BPS-02923,Social Welfare,Destitute Support,Digital,Serowe,SWL-001,2024-12-08,2024-12-23,21,15.2,1,0.0,0,Resolved,1.3,3.5
BPS-00645,Health,Facility Request,Digital,Lobatse,HLT-009,2023-11-02,2023-11-07,7,5.5,1,0.0,0,Resolved,1.1,4.9
BPS-01050,Education,Teacher Posting,In-Person,Serowe,EDU-005,2024-02-02,2024-02-23,14,21.7,0,7.7,0,Resolved,1.3,
BPS-03746,Land Board,Consent to Transfer,Digital,Maun,LBD-004,2022-01-15,2022-02-26,21,42.1,0,21.1,1,Resolved,1.3,1.4
BPS-04094,Works,Property Maintenance,In-Person,Kanye,WRK-005,2024-06-20,2024-07-03,14,13.2,1,0.0,0,Resolved,1.0,3.4
BPS-04404,Motor Registry,Vehicle Licensing,In-Person,Lobatse,MTR-001,2024-11-12,2024-11-15,5,3.9,1,0.0,0,Resolved,0.9,4.4
BPS-00121,Health,Facility Request,Post,Kanye,HLT-009,2022-07-04,2022-07-15,7,11.8,0,4.8,0,Resolved,1.1,2.6
BPS-02053,BURS,Assessment Dispute,Phone,Molepolole,BRS-012,2024-06-02,2024-06-09,10,7.5,1,0.0,0,Resolved,1.5,4.2
BPS-04259,Works,Asset Management,In-Person,Kanye,WRK-005,2022-04-30,2022-05-14,14,14.1,0,0.1,0,Resolved,1.1,3.3
BPS-04889,Motor Registry,Driver Licence,Phone,Lobatse,MTR-007,2024-07-06,2024-07-08,5,2.9,1,0.0,0,Resolved,0.95,5.0
BPS-04335,Motor Registry,Vehicle Licensing,Phone,Palapye,MTR-006,2022-03-16,2022-03-18,5,2.7,1,0.0,0,Resolved,0.9,4.6
BPS-04692,Motor Registry,Roadworthy Certificate,Digital,Kanye,MTR-009,2024-09-01,2024-09-03,5,2.2,1,0.0,0,Resolved,1.0,5.0
BPS-00135,Health,Patient Query,Digital,Kanye,HLT-010,2024-02-20,2024-02-22,7,2.9,1,0.0,0,Resolved,0.7,4.3
BPS-02461,BURS,Assessment Dispute,In-Person,Molepolole,BRS-012,2024-06-10,2024-06-22,10,12.6,0,2.6,0,Resolved,1.5,2.6
BPS-01955,Police,Document Request,In-Person,Molepolole,POL-009,2024-03-01,2024-03-02,5,1.0,1,0.0,0,Resolved,0.75,3.2
BPS-02464,BURS,Assessment Dispute,In-Person,Serowe,BRS-012,2023-09-26,2023-10-01,10,5.1,1,0.0,0,Resolved,1.5,
BPS-00185,Health,Facility Request,Phone,Kanye,HLT-007,2023-01-18,2023-01-22,7,4.3,1,0.0,0,Resolved,1.1,4.0
BPS-01393,Education,Student Enrollment,Phone,Lobatse,EDU-003,2023-07-01,2023-07-15,14,14.9,0,0.9,0,Resolved,0.9,
BPS-02277,BURS,Assessment Dispute,Digital,Palapye,BRS-009,2022-07-28,2022-08-08,10,11.6,0,1.6,0,Resolved,1.5,2.8
BPS-00512,Health,Specialist Referral,Phone,Francistown,HLT-011,2023-04-16,2023-04-21,7,5.1,1,0.0,0,Resolved,1.2,
BPS-04730,Motor Registry,Vehicle Licensing,In-Person,Francistown,MTR-003,2023-05-06,2023-05-08,5,2.4,1,0.0,0,Resolved,0.9,5.0
BPS-04055,Works,Asset Management,Post,Kanye,WRK-005,2022-04-16,2022-04-27,14,11.9,1,0.0,0,Resolved,1.1,3.4
BPS-03138,Immigration,Permanent Residency,In-Person,Serowe,IMG-001,2024-01-21,2024-02-15,30,25.6,1,0.0,0,Resolved,1.4,
BPS-02670,Social Welfare,Social Grant,In-Person,Molepolole,SWL-007,2022-04-10,2022-05-01,21,21.7,0,0.7,0,Resolved,1.0,
BPS-04774,Motor Registry,Number Plate,Phone,Francistown,MTR-014,2022-03-23,2022-03-24,5,1.3,1,0.0,0,Resolved,0.8,4.1
BPS-04862,Motor Registry,Vehicle Licensing,In-Person,Gaborone,MTR-013,2023-12-09,2023-12-10,5,1.0,1,0.0,0,Resolved,0.9,4.5
BPS-02118,BURS,Compliance Certificate,In-Person,Maun,BRS-010,2023-02-13,2023-02-18,10,5.0,1,0.0,0,Resolved,0.85,4.3
BPS-00252,Health,Medical Certificate,In-Person,Francistown,HLT-002,2022-03-10,2022-03-15,7,5.8,1,0.0,0,Resolved,0.8,4.2
BPS-03527,Land Board,Consent to Transfer,Phone,Molepolole,LBD-004,2024-07-05,2024-08-26,21,52.0,0,31.0,1,Resolved,1.3,1.2
BPS-03560,Land Board,Land Use Approval,Digital,Molepolole,LBD-002,2025-01-14,2025-02-12,21,29.6,0,8.6,0,Resolved,1.6,
BPS-04012,Works,Infrastructure Defect,In-Person,Lobatse,WRK-003,2024-08-14,2024-08-22,14,8.9,1,0.0,0,Resolved,1.2,
BPS-01508,Police,Clearance Certificate,In-Person,Serowe,POL-002,2023-09-28,2023-10-04,5,6.5,0,1.5,0,Resolved,0.85,2.3
BPS-00123,Health,Patient Query,Phone,Francistown,HLT-004,2024-08-08,2024-08-15,7,7.3,0,0.3,0,Resolved,0.7,
BPS-04260,Works,Asset Management,In-Person,Francistown,WRK-002,2022-04-14,2022-04-24,14,10.1,1,0.0,0,Resolved,1.1,4.2
BPS-03334,Immigration,Work Permit,In-Person,Kanye,IMG-001,2024-01-01,2024-02-07,30,37.1,0,7.1,1,Resolved,1.2,2.4
BPS-01872,Police,Clearance Certificate,In-Person,Serowe,POL-003,2023-06-05,2023-06-09,5,4.0,1,0.0,0,Resolved,0.85,3.7
BPS-03693,Land Board,Consent to Transfer,Digital,Maun,LBD-004,2023-10-25,2023-12-28,21,64.6,0,43.6,1,Resolved,1.3,1.5
BPS-00568,Health,Patient Query,In-Person,Lobatse,HLT-008,2022-11-25,2022-11-27,7,2.7,1,0.0,0,Resolved,0.7,4.1
BPS-01372,Education,School Admin,Digital,Molepolole,EDU-008,2024-08-07,2024-08-17,14,10.3,1,0.0,0,Resolved,0.8,
BPS-03186,Immigration,Work Permit,In-Person,Gaborone,IMG-002,2022-06-25,2022-08-10,30,46.2,0,16.2,0,Resolved,1.2,1.8
BPS-03956,Works,Property Maintenance,Digital,Lobatse,WRK-003,2024-03-19,2024-03-26,14,7.3,1,0.0,0,Resolved,1.0,4.5
BPS-01057,Education,Teacher Posting,In-Person,Gaborone,EDU-005,2024-01-29,2024-02-12,14,14.6,0,0.6,0,Resolved,1.3,2.5
BPS-00857,Education,Student Enrollment,In-Person,Maun,EDU-008,2024-08-28,2024-09-03,14,6.5,1,0.0,0,Resolved,0.9,4.2
BPS-03839,Land Board,Consent to Transfer,In-Person,Maun,LBD-001,2024-07-11,2024-08-19,21,39.4,0,18.4,1,Resolved,1.3,
BPS-02861,Social Welfare,Destitute Support,Phone,Lobatse,SWL-005,2024-08-19,2024-09-03,21,15.3,1,0.0,0,Resolved,1.3,3.5
BPS-04770,Motor Registry,Vehicle Licensing,In-Person,Francistown,MTR-009,2022-12-16,2022-12-19,5,3.2,1,0.0,0,Resolved,0.9,4.7
BPS-00777,Health,Medical Certificate,In-Person,Francistown,HLT-008,2024-02-28,2024-03-01,7,2.9,1,0.0,0,Resolved,0.8,4.5
BPS-00721,Health,Patient Query,Post,Kanye,HLT-004,2022-09-18,2022-09-25,7,7.5,0,0.5,0,Resolved,0.7,
BPS-02711,Social Welfare,Destitute Support,Digital,Kanye,SWL-002,2023-08-14,2023-08-24,21,10.5,1,0.0,0,Resolved,1.3,3.9
BPS-02655,Social Welfare,Orphan Welfare,In-Person,Gaborone,SWL-005,2023-05-25,2023-06-08,21,14.9,1,0.0,0,Resolved,1.2,3.3
BPS-04878,Motor Registry,Roadworthy Certificate,Digital,Serowe,MTR-014,2022-04-29,2022-05-01,5,2.4,1,0.0,0,Resolved,1.0,5.0
BPS-00603,Health,Specialist Referral,In-Person,Kanye,HLT-011,2023-12-29,2024-01-08,7,10.1,0,3.1,0,Resolved,1.2,2.5
BPS-03823,Land Board,Land Use Approval,Post,Gaborone,LBD-002,2023-09-09,2023-12-12,21,94.5,0,73.5,1,Resolved,1.6,1.1
BPS-01245,Education,School Admin,Digital,Kanye,EDU-002,2023-01-15,2023-01-18,14,3.8,1,0.0,0,Resolved,0.8,3.5
BPS-04846,Motor Registry,Roadworthy Certificate,Phone,Maun,MTR-001,2024-04-02,2024-04-03,5,1.9,1,0.0,0,Resolved,1.0,4.9
BPS-04842,Motor Registry,Roadworthy Certificate,In-Person,Molepolole,MTR-005,2023-06-19,2023-06-22,5,3.0,1,0.0,0,Resolved,1.0,4.5
BPS-00319,Health,Medical Certificate,In-Person,Kanye,HLT-005,2024-07-20,2024-07-26,7,6.6,1,0.0,0,Resolved,0.8,
BPS-00829,Education,Teacher Posting,In-Person,Gaborone,EDU-006,2022-01-11,2022-01-23,14,12.5,1,0.0,0,Resolved,1.3,4.7
BPS-03264,Immigration,Permanent Residency,Post,Francistown,IMG-003,2022-01-01,2022-03-06,30,64.6,0,34.6,1,Resolved,1.4,
BPS-00275,Health,Medical Certificate,Phone,Serowe,HLT-001,2023-03-09,2023-03-12,7,3.6,1,0.0,0,Resolved,0.8,3.6
BPS-02665,Social Welfare,Old Age Pension,In-Person,Serowe,SWL-006,2024-08-21,2024-09-13,21,23.1,0,2.1,0,Resolved,1.1,2.0
BPS-00550,Health,Facility Request,Post,Lobatse,HLT-008,2022-01-19,2022-01-25,7,6.2,1,0.0,0,Resolved,1.1,3.3
BPS-03642,Land Board,Land Allocation,Post,Serowe,LBD-005,2022-05-04,2022-07-27,21,84.5,0,63.5,1,Resolved,1.5,
BPS-04054,Works,Infrastructure Defect,Phone,Palapye,WRK-008,2023-04-12,2023-04-27,14,15.3,0,1.3,0,Resolved,1.2,
BPS-04893,Motor Registry,Vehicle Licensing,Digital,Molepolole,MTR-015,2024-03-08,2024-03-09,5,1.0,1,0.0,0,Resolved,0.9,4.8
BPS-02935,Social Welfare,Social Grant,Digital,Gaborone,SWL-004,2023-02-19,2023-03-09,21,18.8,1,0.0,0,Resolved,1.0,4.0
BPS-00606,Health,Patient Query,In-Person,Serowe,HLT-003,2022-10-11,2022-10-18,7,7.0,1,0.0,0,Resolved,0.7,
BPS-00897,Education,Student Enrollment,Digital,Serowe,EDU-002,2025-01-14,2025-01-20,14,6.5,1,0.0,0,Resolved,0.9,4.3
BPS-00528,Health,Facility Request,Digital,Gaborone,HLT-009,2024-09-14,2024-09-18,7,4.3,1,0.0,0,Resolved,1.1,4.6
BPS-04608,Motor Registry,Roadworthy Certificate,Digital,Molepolole,MTR-002,2024-02-16,2024-02-19,5,3.9,1,0.0,0,Resolved,1.0,5.0
BPS-02348,BURS,Compliance Certificate,Phone,Palapye,BRS-005,2023-09-22,2023-09-24,10,2.9,1,0.0,0,Resolved,0.85,4.2
BPS-03440,Immigration,Permanent Residency,In-Person,Palapye,IMG-001,2022-10-01,2022-11-12,30,42.2,0,12.2,0,Resolved,1.4,2.2
BPS-04999,Motor Registry,Number Plate,In-Person,Gaborone,MTR-014,2023-10-22,2023-10-25,5,3.7,1,0.0,0,Resolved,0.8,5.0
BPS-04827,Motor Registry,Number Plate,In-Person,Kanye,MTR-006,2022-03-03,2022-03-06,5,3.0,1,0.0,0,Resolved,0.8,
BPS-03923,Works,Infrastructure Defect,In-Person,Molepolole,WRK-008,2023-11-19,2023-12-02,14,13.4,1,0.0,0,Resolved,1.2,
BPS-00299,Health,Facility Request,In-Person,Gaborone,HLT-005,2022-08-24,2022-09-03,7,10.4,0,3.4,1,Resolved,1.1,2.3
BPS-02120,BURS,Assessment Dispute,Digital,Lobatse,BRS-006,2023-04-10,2023-04-18,10,8.0,1,0.0,0,Resolved,1.5,4.3
BPS-02537,Social Welfare,Orphan Welfare,Phone,Maun,SWL-001,2022-04-02,2022-04-27,21,25.6,0,4.6,0,Resolved,1.2,2.2
BPS-04204,Works,Infrastructure Defect,In-Person,Palapye,WRK-006,2022-02-02,2022-02-12,14,10.7,1,0.0,0,Resolved,1.2,
BPS-03255,Immigration,Permanent Residency,In-Person,Francistown,IMG-002,2023-09-16,2023-10-29,30,43.5,0,13.5,1,Resolved,1.4,1.9
BPS-03726,Land Board,Land Use Approval,Digital,Kanye,LBD-005,2023-02-04,2023-04-11,21,66.8,0,45.8,1,Resolved,1.6,1.5
BPS-01261,Education,Scholarship Application,Phone,Palapye,EDU-004,2023-09-12,2023-10-01,14,19.3,0,5.3,0,Resolved,1.4,2.5
BPS-01559,Police,Case Registration,In-Person,Palapye,POL-014,2024-03-01,2024-03-08,5,7.6,0,2.6,0,Resolved,1.1,3.1
BPS-03270,Immigration,Permanent Residency,Post,Gaborone,IMG-006,2023-02-21,2023-04-17,30,55.4,0,25.4,1,Resolved,1.4,1.4
BPS-04047,Works,Asset Management,Digital,Maun,WRK-003,2024-06-24,2024-07-07,14,13.0,1,0.0,0,Resolved,1.1,3.3
BPS-00757,Health,Patient Query,In-Person,Palapye,HLT-011,2022-09-12,2022-09-16,7,4.2,1,0.0,0,Resolved,0.7,3.3
BPS-01011,Education,Scholarship Application,Post,Kanye,EDU-008,2024-05-29,2024-06-27,14,29.7,0,15.7,0,Resolved,1.4,3.3
BPS-02795,Social Welfare,Destitute Support,In-Person,Kanye,SWL-007,2024-05-16,2024-06-08,21,23.1,0,2.1,0,Resolved,1.3,
BPS-02906,Social Welfare,Orphan Welfare,Digital,Gaborone,SWL-002,2023-09-21,2023-10-10,21,19.2,1,0.0,0,Resolved,1.2,
BPS-01871,Police,Document Request,In-Person,Francistown,POL-010,2022-02-25,2022-02-26,5,1.0,1,0.0,0,Resolved,0.75,
BPS-02230,BURS,Tax Registration,Digital,Kanye,BRS-011,2023-11-07,2023-11-14,10,7.2,1,0.0,0,Resolved,0.9,4.5
BPS-01174,Education,School Admin,Digital,Kanye,EDU-005,2022-08-09,2022-08-14,14,5.5,1,0.0,0,Resolved,0.8,4.1
BPS-01833,Police,Case Registration,Phone,Gaborone,POL-012,2022-06-21,2022-06-26,5,5.3,0,0.3,0,Resolved,1.1,3.2
BPS-00377,Health,Specialist Referral,Digital,Palapye,HLT-002,2022-10-16,2022-10-23,7,7.2,0,0.2,0,Resolved,1.2,3.1
BPS-03854,Land Board,Consent to Transfer,Digital,Molepolole,LBD-004,2023-08-22,2023-09-16,21,25.3,0,4.3,0,Resolved,1.3,1.9
